query,y_n
81008,0.0
105182,0.0
1923797,0.0
8638016,0.0
120141484,0.0
199904033,0.0
200228025,0.0
200317041,0.0
200405017,0.0
200438044,0.0
"""(C)(7)",1.0
"""[Penal Law § 120.05 (1)])"" and ""one punch""",1.0
"""§ 3502.1""",0.0
"""1.163-8""",0.0
"""1.197-2(h)(12)(vi)(A)""",1.0
"""1.442(b)""",1.0
"""1.707""",0.0
"""10(c)""",0.0
"""11 Williston on Contracts § 31:5""",1.0
"""116 ibla 47""",1.0
"""117.1""",0.0
"""12 CFR 1024.36""",0.0
"""12(b)(6)",0.0
"""1291-10""",0.0
"""14 C.F.R. 91.11""",1.0
"""16 Pa. Code § 42.101(c)""",1.0
"""160 cal.app.4th 653""",1.0
"""16-11-39.1""",0.0
"""16-137-3857""",0.0
"""1701.37""",0.0
"""18 u.s.c. 491""",1.0
"""18 U.S.C.S. § 2256(8)"" ""breast""",0.0
"""18.001""",0.0
"""2017 U S App LEXIS 22612""",1.0
"""2018 Bill Tracking MD S.B. 566""",1.0
"""2018 Bill Tracking MD S.B. 755""",1.0
"""21.218""",0.0
"""21-15-41"" ""43'-33-7""",1.0
"""2-12.4(B)(4)""",1.0
"""2208(h)""",0.0
"""2255""",0.0
"""2339B""",0.0
"""24-4.6-6""",0.0
"""254 CMR 3""",1.0
"""26-6 ABIJ 18""",1.0
"""28 U.S.C. § 2516(a)""",0.0
"""28 USC 1292(b)""",0.0
"""28 USCS § 1783""",0.0
"""29 C.F.R. § 1630.2(o)(1)(ii)""",
"""29 CFR 2560.502c-2""",0.0
"""29 U.S.C. § 1392(c)""",0.0
"""3.7""",0.0
"""301(3)(C)""",0.0
"""305(a)(3)""",0.0
"""33 am. disabilities cas.""",1.0
"""352-239-3310""",0.0
"""403""",0.0
"""408""",0.0
"""42 U.S.C. Sec. 1983""",1.0
"""42 usc 1302""",0.0
"""43 U.S.C. 852a""",0.0
"""45 C.F.R. § 164.512""",1.0
"""45(f)""",0.0
"""49 U.S.C. § 5124""",0.0
"""5 Cal. 5th""",0.0
"""5(g)(6)""",1.0
"""5:4-1""",1.0
"""50(a)"" how specifically do you have to plead to preserve issues in ""50(b)",0.0
"""500.3113(c)""",0.0
"""501.165""",0.0
"""50-h hearing""",0.0
"""529 plans""",0.0
"""54:10A-13""",0.0
"""548 S.W.3d""",1.0
"""550 S.W.3d""",1.0
"""550.1915""",0.0
"""5521""",0.0
"""56(c)""",0.0
"""560.907""",0.0
"""6.1(b)""",0.0
"""60(B)""",0.0
"""60(B)(3)""",0.0
"""64.2-1416""",0.0
"""69(a)""",0.0
"""6A:9B-4.4""",1.0
"""707""",0.0
"""722.23""",0.0
"""74 Op. Att'y Gen. 238 (1989)""",1.0
"""75 WM 2018""",1.0
"""8.01-184""",0.0
"""801 (d)(1)(B)(ii)""",1.0
"""803(8)""",0.0
"""82.14.370""",0.0
"""894 F.3d""",1.0
"""896 F.3d""",1.0
"""9:315.18""",1.0
"""91 Cal.App.4th 506""",1.0
"""C.C.P. § 877.6(a)(2)""",
"""Cal Family Law section 341""",1.0
"""Cases from NYLJ (ALM) from 1989""",1.0
"""civil local rule 7(h)""",1.0
"""civil rule 60""",0.0
"""CPLR 207""",1.0
"""CPLR 3126""",1.0
"""CPLR 5521""",1.0
"""earned income credit"" 2016 ""14",0.0
"""Fed. R. Civ. P. 45(d)(1)""",0.0
"""fed.r.civ.p.35""",0.0
"""FR Doc. 2018-17614""",1.0
"""FRAP 42""",1.0
"""H.B. 5490""",
"""H.R. Rep. No. 101-247""",1.0
"""In People v. Hill (1998)""",
"""issue raised on direct appeal"" 2255",0.0
"""Judge Gleeson"" 924c Loretta lynch",0.0
"""local rule 7.1(c)(2)""",1.0
"""M 18-304""",0.0
"""MCR 2.312""",1.0
"""ohio civ.r. 60(B)(5)""",1.0
"""Or. Laws § 721""",1.0
"""ORGALIME S2000""",0.0
"""Penal Code section 12022.5",1.0
"""plea negotiations"" ""N.H.Ev. R. 410""",0.0
"""R.C. 2329.30""",
"""R.C. 2911.12(A)(2)""",
"""R.C. 3109.04(E)(2)(b)""",
"""R.C.M. 1001(b)(4)""",0.0
"""RC § 2305.10(A)"" Subrogation",0.0
"""Restatement of the Law",1.0
"""Rowe v. Gibson",1.0
"""RS 2477""",0.0
"""Rule 12(b)(4)""",0.0
"""Rule 26(a)(1)""",0.0
"""rule 26(c)"" ""protective order""",0.0
"""Rule 26(d)(2)(B)""",0.0
"""rule 45"" contempt",0.0
"""Rule 59""",0.0
"""rule 59(e)""",0.0
"""Rule 803(6)""",0.0
"""section 158(f)""",0.0
"""section 299""",0.0
"""section 951""",0.0
"""step 2""",0.0
"""supreme court rule 305""",1.0
"""Tax Cuts and Jobs Act of 2017""",0.0
"""unauthorized practice of law"" 425.16",0.0
"""US biosimilars watch: similar but not d%e9j%e0 vu""",1.0
"""USCS - United States Code Service - Titles 1 through 54""",1.0
%2022 N.M. Stat. Ann. § 52-17-1,0.0
%b6 3211.35 Matter Outside of Pleadings May Be Presented on CPLR 3211(a)(7) Motion,1.0
(Civil code 1946.5),0.0
(Fort Laramie Treaty of 1851),0.0
§ 121.52 Complaint to Recover Amount of Overpayment Made Under Mistake of Fact; First Count Based on Implied Contract,0.0
§ 13.40 Complaint to Quiet Title to Real Property [Code Civ. Proc. §§ 760.020(a),0.0
§ 1332,0.0
§ 14.2 Proceedings at Arraignment; Pleas.,0.0
§ 15-11-310. Grounds for determining termination of parental rights,0.0
§ 15-11-701. Sealing of files and records; hearings; limitations on disclosure; identity of victim,0.0
§ 16.30 Supporting Motion for Leave to File Amended Pleading or Amendment to Pleading [Code Civ. Proc. §§ 473(a),0.0
§ 162.44 Complaint for Damages%2014Breach of Fiduciary Duty [Corp. Code § 309] and Fraud in Fixing Consideration for Shares [Corp. Code § 409(b)]%2014Shareholder%2019s Derivative Suit [Corp. Code § 800] Against Directors,0.0
§ 18.2-174. Impersonating law-enforcement officer; penalty.,0.0
§ 2.28 Motions in Limine,0.0
§ 21-128,0.0
§ 287.120 mo. rev. stat. co employee intoxication,0.0
§ 303.130 Complaint for Temporary Restraining Order,0.0
§ 34C.242 Fixtures and Trade Fixtures,0.0
§ 3-6 The Interrogation Environment,0.0
"§ 4 Sentencing Under ""Three Strikes""",0.0
§ 523(a)(2),0.0
§ 524.54 Application and Declaration for Ex Parte Order Shortening Time for Service of Notice of Motion and Accompanying Papers [Code Civ. Proc. § 1005],0.0
§ 538.225.7 R.S.Mo.,0.0
§ 560C.201 Petition [Prob. Code § 17201] for Construction of Trust Instrument [Prob. Code § 17200(b)(1)]%2014By Guardian Ad Litem of Beneficiary,0.0
§ 6.19 Personal Safety or Embarrassment of Witness.,0.0
§ 64.16 When Performance on Time Is of the Essence,0.0
§ 8.01-230,0.0
§ 85-7-433. Forms; interim waiver and release upon payment; waiver and release upon final payment; affidavit of nonpayment; notice of contest of lien; pre-lien notice to owner,0.0
§ 91.80 Complaint By Owner of Automobile Against Automobile Repair Shop for Damages Caused by Negligent Repair [Civ. Code §§ 1714(a),0.0
§2698.30- .43.,0.0
§537.058,0.0
§732.2135,0.0
07-16-00419-cr,0.0
07272 + John Smith,0.0
0780-1-53.03,0.0
08 Civ. 5668 (KMW),0.0
0800-02-12.05,0.0
1.404(a)-14,0.0
1.510(c),0.0
1.861-8(e),0.0
1:01-cv-02244-JDB,1.0
1:13-cv-9173,1.0
1:18cv747,1.0
1:9-1,1.0
10 d%edas,1.0
10 U.S.C.S. § 920 specific intent,0.0
10 usc 113 note,0.0
10 USC 2305!,0.0
10(b),0.0
100 ill.app3d. 1126,0.0
101.106 against a judge,0.0
10-1-645,0.0
1021.5 childhood sexual abuse molestation,0.0
102-3-3a,0.0
1031(f)(2)(C),0.0
10-5-103,0.0
1-060,1.0
109-190,0.0
1099(c),0.0
10b-5 disclosure letter,0.0
11 Civ. 4039,0.0
11 U.S.C. 555 safe harbor mezzanine loans,0.0
11 U.S.C. Section 555 mezzanine loans,0.0
11 usc 330,0.0
1127 motion to modify to change distribution date,0.0
11-37-2,0.0
1-14-md-02503,0.0
11-703,0.0
11-79-213,0.0
119A,0.0
11th JD,0.0
12 Fla. L. Weekly D 830 p.832,0.0
12 U.S.C. 1701x(c)(5) 200 miles from a branch office,0.0
12(c) standard of review,0.0
12.1-17-04,0.0
12.26.1-101,0.0
1-200,0.0
12022.7 loss of consciousness,0.0
12-107e,0.0
12-313,0.0
12b,0.0
12b6 motion to dismiss,0.0
13.180 * PLAINTIFF'S COMPARATIVE NEGLIGENCE,0.0
13-20-602,0.0
13-303(5),0.0
13-54-102,0.0
13-80-102,0.0
139 N.J.L.J. 202,0.0
14-1326,0.0
14-205,0.0
14-2-510,0.0
14-277.5,0.0
14-458,0.0
"145.01 ""earnable salary""",0.0
14-54-302,0.0
15 V.I.C. 302,0.0
15-1009,0.0
15-10553,0.0
15-11-310,0.0
15-11-707,0.0
15-12,0.0
1538.5 ,0.0
153a-349.3,0.0
16 Ark. L. Rev. 270,0.0
16.1-107,0.0
16.1-253.4,0.0
16.1-88.2,0.0
16-11-39,0.0
16-42-19-18,0.0
16-5-1,0.0
16-56188,0.0
16-6-2,0.0
1681s-2!,0.0
169 NJ 220 (Lash),0.0
1692g(a),0.0
16-ca-96,0.0
17 A.L.R. 359,0.0
17.1-513,0.0
17-10-1,0.0
17-1450,0.0
17-15576,0.0
17-17478,0.0
17-330,0.0
18 purdons 2709,0.0
18.2-181,0.0
18.2-204.2,0.0
18.2-251,0.0
18.2-251.03,0.0
18.2-270,0.0
18.2-308.7,0.0
18.2-374.1,0.0
18.2-58.1,0.0
18.2-91,0.0
18-4-401,0.0
18-567732,0.0
18-60-201,0.0
19(k),0.0
19.2-231,0.0
19.2-305.1,0.0
19.2-358,0.0
19-1300-1316,0.0
19-1902,0.0
1980 Ill. App. LEXIS 2289,0.0
1981a,0.0
1st Media,0.0
2 Pa. C.S. § 702,0.0
2 sawy 129,0.0
2.118(D) amend misnomer misname relate back statute limitations,0.0
2.420(c),1.0
2:03cv5787,1.0
2:10-cv-13440,1.0
2:12cv5257. Hartwig Et Al V. Ethicon,0.0
2:12cv7843. Hosbrook V. Ethicon,0.0
2:12cv8211. Zember Et Al V. Ethicon,0.0
2:16-cv-07240-cas-rao,1.0
2008-460,0.0
2010 WL 9049252,0.0
2013 banker lexis 4074,0.0
2013 WL 12175075,0.0
20-139.1,0.0
2014 WL 2194501,0.0
2015 california adopted the 2008 version of uifsa effective january 1,0.0
20-151,0.0
2015-2018,0.0
2016 WL 6306061,0.0
20-1673,0.0
2017 U.S. App. LEXIS 22612,0.0
2017 U.S. Dist. LEXIS,0.0
2018 ch. 402,0.0
2018 NH Regulation 6100,0.0
2018-Ohio-3095,0.0
20-75.1,0.0
209-a(2),0.0
21.5(f),0.0
212 USPQ2d 1477,0.0
21-604,0.0
22 NYRCC 202.70,0.0
22-128,0.0
23-102-114,0.0
23-1903,0.0
2-3-204,0.0
233 Cal. App. 3d,0.0
235 F.3d 845,0.0
236 ariz 130,0.0
24-10-,0.0
24-10-109,0.0
243 Ariz. 145,0.0
25 I. & N. Dec. 644,0.0
25.2518-2,0.0
25-15-201,0.0
25-19-101,0.0
25-3.5-206,0.0
26 cfr 1.475(c)-2,0.0
26(c)(5),0.0
271(a) sale occur,0.0
27-1-15.6-17,0.0
27-13,0.0
273d,0.0
2744.02(B)(4),0.0
"28 usc 1404 ""could have been filed""",0.0
2805-m,0.0
28-65-203,0.0
28-65-502,0.0
288(b),0.0
288a,0.0
28A-14-1,0.0
29 FLA. J. INT%2019L L. 303,0.0
29-1-401,0.0
2A:4A-60,1.0
2a:53a-27,1.0
2C:2-11,1.0
2C:33-2A(2) Disorderly Conduct,0.0
3 Anderson,0.0
3 NY ADC 38.4,0.0
3.2-6570,0.0
30(B)(6) corporate representative,0.0
30(b)(7),0.0
301.9100-3(a),0.0
30-2608,0.0
306 AD2d 266,0.0
30a.22.190,0.0
31 PA 88.189,0.0
31.11.06.06,0.0
31-15-7-5,0.0
31-16-8-1,0.0
31-17-2-21,0.0
31-4-14:13,1.0
31-5-233,0.0
32 Ark. L. Rev.,0.0
33 misc 3d 1214,0.0
33-3-28,0.0
33-7856,0.0
33-801,0.0
3420(a)(5),0.0
35 usc 285,0.0
35.1,0.0
3501983CR 026358,0.0
35-41-1-1,0.0
35-43-2-2,0.0
35-45-1-3,0.0
35-47-14,0.0
35-48-4-1,0.0
35-48-4-8.3,0.0
3553(f),0.0
36-2-5-11,0.0
36-3-301,0.0
36-3-611,0.0
365(d)(2),0.0
366(3)(a),0.0
37 West 24th Street,0.0
37-1-301,0.0
37A OS §37A-3-111.,0.0
38 usc 7105 appeal to Court of Veterans Appeals a denial of Board based on lack of jurisdiction,0.0
38.2-107,0.0
38-8-104,0.0
39:6a-4,1.0
39-13-111,0.0
39-13-113,0.0
39-17-1321,0.0
39-17-434,0.0
395.002 641.31097,0.0
39-60,0.0
39-80,0.0
4(h),1.0
4:49-2,1.0
40 CFR 745.227,0.0
40:967,1.0
40-17-123,0.0
402.16b,0.0
402a torts,0.0
40-35-111,0.0
40-35-113(12),0.0
40-3-55,0.0
404(b) evidence may be admissible even if the defendant was never arrested,0.0
40-5-120,0.0
40-5-121,0.0
40-5-67.1,0.0
40-6-10,0.0
40-6-123,0.0
40-6-392,0.0
40-6-394,0.0
40-6-49,0.0
41-2202,0.0
42 CFR Part 2,0.0
4-200,1.0
43-1411,0.0
43-1502,0.0
43-1503,0.0
44 rcny 2,0.0
4-4.2(a),1.0
44-1201,0.0
44-14-3,0.0
44-5-30,0.0
45(a)(3),0.0
45-7-210,0.0
46.2-1078.1,0.0
46.2-715,0.0
46.2-921.1,0.0
46.61.140,0.0
47 harv l. rev. 173,0.0
475 U.S. 469,0.0
477 Mich App 197,0.0
48.193(2),0.0
4-803 Federal Rules of Evidence Manual § 803.03,0.0
480-51-.01,0.0
488 So 2d 520,0.0
493 ownership of improvements,0.0
4A:4-2.6,1.0
5 v.i.c. 3 chapter,0.0
5.59 Petition to Invalidate Trust or Trust Amendment%2014Lack of Capacity,0.0
5:18-cv-00519,1.0
50-16.9,0.0
506(a)(1),0.0
507(a)(7),0.0
50-906,0.0
51.016(m),0.0
5-111,1.0
5-1501,0.0
52.209-7,0.0
52.219-1,0.0
52:14B-3,1.0
523(a)(4) elements,0.0
5240 motion to stay enforcement,0.0
52-423,0.0
52-549u,0.0
52-571g,0.0
52-577,0.0
52-584,0.0
5-311,1.0
53-11-2,0.0
53-9-1,0.0
54 Tex. L. Rev. 917,0.0
5-400-60,0.0
5407(d),0.0
5-409,0.0
55 (A),0.0
55-2-15,0.0
55-50-504,0.0
56(e),0.0
5-601,1.0
5-64-443,0.0
59.1!,0.0
59:3-3,1.0
6 LaFave,0.0
6(b) excusable neglect,0.0
601A waiver,0.0
60-245,0.0
609(b)(1),0.0
61-3-11,0.0
62-12-26,0.0
62-132,0.0
62-7-3,0.0
631.43 Other insurance provisions,0.0
64.2-1614,0.0
64.2-1702,0.0
64.2-448,0.0
64.2-779.8,0.0
64.2-792,0.0
66.01 Join defendants in one action,0.0
67-1-1440,0.0
67-2,0.0
67-5-2701,0.0
69V-560.703 Money Transmitters.,0.0
"7.41 Petition for Order Determining Trust%2019s Title to Property (""Heggstad Petition"").",0.0
70.95.630,0.0
70-29-323,0.0
718.111(11),0.0
718.116(3),0.0
718.12 prosecution,0.0
72 P.S. Taxation Fiscal Affairs §1404.1,0.0
78 ccc 213,0.0
78u-4,0.0
8(b)(1) exclusive jurisdiction NLRB,0.0
8.01-15.2,0.0
8.01-243,0.0
8.01-35.1,0.0
8.01-360,0.0
8.01-397,0.0
8.01-401.1,0.0
8.01-452,0.0
8.01-96,0.0
8.05(1),0.0
8.104(d),0.0
804(f) fair housing act cause of action,0.0
804.05 llc member,0.0
81-16-2,0.0
82 YALE L.J. 1055,0.0
88 A.L.R. 1199,0.0
90.803(18)(d),0.0
91-7-322,0.0
922(g),0.0
93-9-49,0.0
94 J. Tax'n 301,0.0
95.11(4),0.0
95-173,0.0
995 holding misdemeanor court,0.0
9th,0.0
9th circuit denial of criminal deposition,0.0
A153818,0.0
A16A0655,0.0
AB-167 (Sub-No. 1107X)],0.0
act 1991-51,0.0
ADA Section 1983 claims,0.0
AI 27-1-17,0.0
aid and abetting 390.13,0.0
alimony deduction 2019,0.0
Amstar Corp v. Domino%2019s Pizza,0.0
An Analysis of the 1981 Uniform Unclaimed Property Act,0.0
Annotations for Arizona Rules of Criminal Procedure Rule 8.4,0.0
applications for expenses pursuant to Fed. R. Civ. P. 26,0.0
architect professional negligence 9-11-9.1,0.0
Ariz. R. Civ. P. 12(f),0.0
Ariz. Rev,0.0
arizona rule of criminal procedure 1.9 b,0.0
arkansas 4-27-1622,0.0
arkansas rule of civil procedure rule 4,0.0
armed career criminal act of 1984 (acca),0.0
article 145,0.0
Article 16 CPLR,0.0
article 81,0.0
"atl4(""otherwise defend"")",0.0
attorney general Opinion No. JM-7,0.0
B-22-2006,0.0
B256792,0.0
B-410466,0.0
B-415994,0.0
B-416416,0.0
bankruptcy code 362,0.0
bankruptcy rule 8020,0.0
bcl 1505[a],0.0
Berghauser v. Golden State Orchards (1929) 208 Cal. 550,0.0
Bledsoe 18 Ga,0.0
Bostick,0.0
BPC 480,0.0
Breach of Contract 1983,0.0
breach of contract complaint form 60099-15.23-1,0.0
burnett v muller 1969 pa Dist. & Cnty. Dec. (Pa. 1969),0.0
business and professions code 6068(o),0.0
Business and Professions Code section 7118,0.0
Bystrom v. Whitman,0.0
c.g.s. 49-31l,0.0
C.P.L. § 225.20,0.0
c-01-20418-jw,0.0
CACI jury instruction number 3941,0.0
Cal Civ Code @ 1161.1,0.0
cal code civ proc 1624,0.0
cal evidence code 872,0.0
Cal Rule Court 3.811,0.0
cal unemployment code 322,0.0
cal. elect. code 9282,0.0
calcrim 852,0.0
California Code of Regulation 670.2,0.0
California code of regulations section 5067(e),0.0
California Evidence Code section 609,0.0
california penal code 594 CIMT,0.0
can you strike a party using 12(f),0.0
cases citing ORS 20.077(2),0.0
CCP § 1281.12,0.0
CCP § 2031.010,0.0
ccp 1030,0.0
CCP 1038,0.0
ccp 116,0.0
ccp 1162,0.0
CCP 1281.2,0.0
ccp 1281.2,0.0
ccp 1985.3,0.0
ccp 2025.240,0.0
CCP 2025.610,0.0
ccp 2030.250,0.0
ccp 2031,0.0
ccp 2031.210,0.0
CCP 2031.240,0.0
CCP 2031.310,0.0
ccp 2031.310,0.0
ccp 2033.020,0.0
ccp 2033.210,0.0
CCP 2033.290,0.0
ccp 2033.420,0.0
ccp 2034.220,0.0
CCP 377.30,0.0
ccp 391,0.0
ccp 411.35,0.0
ccp 435.5,0.0
ccp 452,0.0
CCP 564,0.0
CCP 583.310,0.0
ccp 631,0.0
CCP 659,0.0
ccp 659,0.0
CCP 704.070,0.0
CCP Section 1985.3,0.0
ccp section 387,0.0
CEATS,0.0
CEC 48260,0.0
cgs 52-130,0.0
chapter 500 of the laws of 2002,0.0
Chapter 55 of the Acts of 2017,0.0
Chapter 71.09 RCW Less restrictive intervene,0.0
chapter 95 control,0.0
cite(173 f. supp. 2d 52),0.0
civ. code 1786.18,0.0
Civ. Code,0.0
Civ.R. 59(A)(4),0.0
Civ.R.9(B),0.0
civicl code of procedure 1094.5,0.0
civil action no. H-14-923,0.0
civil code 1102.6,0.0
civil code 1714,0.0
civil code 2924,0.0
civil code 3343,0.0
civil code 3412,0.0
Civil Code 52.1,0.0
civil code section 47(b),0.0
civil procedure 430.10,0.0
civil rights law article 6,0.0
Civil Rule 5.01,0.0
CJP §4-401(1),0.0
CLOUD 9 DISTRIBUTORS LLC,0.0
CLRA s 1780(d),0.0
code civ proc 1021.5,0.0
Code Civ. Proc.,0.0
code civil procedure 384,0.0
code civil procedure section 2017.010,0.0
Code of Civil Procedure § 1298,0.0
code of civil procedure 1094.5,0.0
code of civil procedure 1094.6,0.0
code of civil procedure 1856,0.0
code of civil procedure 425.16,0.0
code of civil procedure 437c,0.0
code of civil procedure 483.010,0.0
Code of Civil Procedure section 2030.060,0.0
Code of Civil Procedure section 527.6,0.0
Code of Federal Regulations (40 CFR 141),0.0
COMNAVCRUITCOMINST 1130.8K,0.0
Conn. Gen. Stat. § 52-178,0.0
CONSOLIDATED OMNIBUS BUDGET RECONCILIATION ACT OF 1985.,0.0
const 1963 art 1 sec 10,0.0
consumer and class cert! and 349 and commonality,0.0
contempt 45(e),0.0
controverting affidavits 18.001,0.0
Coram v. State (Ill. Dep't of State Police),0.0
corporations code 1601,0.0
Costa v. Metro Life Ins. Co.,0.0
CPL 240.45,0.0
CPL 690.10,0.0
cpl 722.22,0.0
"cplr 3025(c) RPAPL ""summary proceeding""",0.0
CPLR 7800,0.0
CPRC 27.002,0.0
CR 12.02,0.0
CR 25 partial abatement,0.0
CR 56,0.0
CR 6,0.0
CR&TC § 19133,0.0
CRC 3.1345,0.0
CRC 3.1350,0.0
CRC 3.1362,0.0
CRC 8.264,0.0
creditors objection to chapter 13,0.0
Criminal 48.193,0.0
CV-17-881495,0.0
D.C. rental housing act of 1980,0.0
D.C. Super. Ct. R. Civ. P. 16,0.0
DCC-170,0.0
defamation claim under Section 1983,0.0
Dickinson Law Review Volume:89 Issue:3 Dated:(Spring 1985),0.0
dillingham cv-01826,0.0
discovery proportional Rule 26,0.0
do invoices meet the Civil Rule 10(D),0.0
doc 331,0.0
does 42 u.s.c. 1981 prohibit national origin discrimination,0.0
DOT v. Ass'n of Am. R.R.,0.0
DR 2-110(C)(1)(d),0.0
Drug abuse: what constitutes illegal constructive possession under 21 U.S.C.A. § 841(a)(1),0.0
education law 6527(3),0.0
EEOC Appeal No. 0720130029 (Feb. 12,0.0
Effect of dismissal under R. 4:21A-6 (b)(1),0.0
election code 9086(f),0.0
elements of a 1983 claim,0.0
ER 702,0.0
"ERISA ""401(k)"" ""Commission"" violating fiduciary duties",0.0
Evidence Code §662,0.0
evidence code 356,0.0
evidence code 803,0.0
evidence code section 1150,0.0
evidence code section 1152,0.0
evidence code section 352,0.0
Ewing Constr. Co. v. Amerisure Ins. Co.,0.0
executive law 296(16),0.0
Executive Order 11246,0.0
Executive Order 13467,0.0
executive order 13771,0.0
executory contract 11.96A,0.0
failure to check box sf 71 to invoke fmla,0.0
fam code 2601,0.0
family code 1101,0.0
family code 3042,0.0
family code 4009 california,0.0
family code 6710,0.0
family code 770,0.0
Family Code 853,0.0
Family code section 2339 amended petition,0.0
family code section 4331,0.0
family court act 842 denied,0.0
family law rules of procedure 12.140,0.0
FC 3083,0.0
fdcpa 1692k,0.0
fed r crim proc r 41,0.0
fed rule 56,0.0
Fed. Rule 30(b)(6),0.0
Federal Employers%2019 Liability Act.,0.0
Federal Rule 54(b),0.0
federal rule civil procedure 45,0.0
federal rule of appellate procedure 4,0.0
Federal Rules of Civ. P. 60(b),0.0
federal rules of civil procedure 33,0.0
Federal Rules of Civil Procedure Rule 35,0.0
fla cases of 1000 feet of schools,0.0
fla statute 627.428,0.0
Fla. Stat. § 776.032 true immunity,0.0
Fla. Stat. § 90.804(2)(e) dead,0.0
Fla. Stat. 53.01,0.0
florida family law rules of procedure 12.363,0.0
FOIA IMPROVEMENT ACT OF 2016,0.0
form 50 lease,0.0
form 50 lease event of default,0.0
"form(""exhibit 10"")",0.0
FPR 1-7.202.22,0.0
"FRCP 11 sanction patent ""reasonable inquiry""",0.0
FRCP 12b6,0.0
FRCP 14 joinder procedure,0.0
"frcp 4 ""international company"" ""sales office""",0.0
FRCP 60,0.0
fs 558,0.0
FSA 1997 WL 3314335,0.0
G.L. c. 190B,0.0
G.L. c. 40B,0.0
G.S. 105-164.13,0.0
G.S. 53C-5-3,0.0
Garn-St. Germain Depository Institutions Act of 1982,0.0
General Statutes §42a-3-203(b),0.0
Georgia + workers compensation + Alabama + 34-9-201,0.0
Government Code 31831.3,0.0
Government Code 820,0.0
government code 945.6,0.0
grounds for a 57.105,0.0
H.R. 4905,0.0
H.R. Rep. 576,0.0
H.rp.1040,0.0
heading(c1 or c2 or c3 or c4 or c5 or c6 or c7 or c8 or c9 or c10),0.0
health and safety code 11350,0.0
health and safety code 11359,0.0
Health and Safety Code 1371.4,0.0
Health And Safety Code Section 1569.269(c),0.0
Hendricks v. Total Quality Logistics,0.0
Henry D. Gabriel,0.0
history(2001),0.0
I.T.N. Consolidators,0.0
I-130 petition when petitioner dies,0.0
i-864,0.0
IBM v. Dep%2019t of Revenue,0.0
IC 16-39 medical records,0.0
IITA Section 203(a)(2)(P),0.0
Illinois rule of evidence 703,0.0
IME-3 defective,0.0
improper for 30b6 deposition notice to seek information on all factual denials of allegations in the complaint,0.0
IN 29-3-8-1,0.0
In re Drake M.,0.0
In re Morse,0.0
In re: Rust-Oleum Restore Marketing,0.0
Indiana Public Law 154 (2018),0.0
indiana trial rule 24,0.0
Industrial Welfare .Commission Wage Order 5-2001,0.0
"ineligible under ""chapter 13"" ""chapter 11""",0.0
Initial Disclosures; Fed. R. Bankr. P. 7026; Fed. R. Civ. P. 26(a)(1),0.0
Insurance code 769,0.0
Insured-insurer communications as privileged,0.0
IPR2014-01093,0.0
IRS Code 530,0.0
irs private letter ruling 201826001,0.0
IRS Regulation 1.1031,0.0
ITC Inv. No. 337-TA-963,0.0
Janet Lavern Smith (now Milby) v John Melton Smith,0.0
JC-0545,0.0
Jelus v. All Creatures Animal Hosp.,0.0
john marshall VS JAMES BERGHUIS,0.0
"joint stipulation supplement record ""App. R. 9(E)""",0.0
JUD § 468-a,0.0
Kentucky Rule of Evidence 702,0.0
KGV 7517,0.0
La. R.S. § 40:1238.1,0.0
Labor Code 204,0.0
labor code 2751,0.0
Labor Code 3352,0.0
labor code 3352,0.0
LABOR CODE 4062.2,0.0
Labor Code 5402 (b),0.0
Labor Code 6409(a),0.0
labor code 98.2,0.0
labor code section 226,0.0
labor code section 3600,0.0
labor code section 925,0.0
labor law 195,0.0
"Landlord Tenant ""Civil Code section 1785.26(c)(2)""",0.0
LARSO SEC. 151.02,0.0
leave to amend a pleading pursuant to N.Y. C.P.L.R. 3211(a)7,0.0
lien law 180,0.0
lien law 39,0.0
Limited Liability Company Section 509,0.0
lmrda 501,0.0
LNSDUID-ALM-DLYRPT-1202785242625,0.0
LNSDUID-ALM-FLBSRV-1202799338640,0.0
LNSDUID-ALM-NYLAWJ-1202651473865,0.0
Local Rule 4.16,0.0
MA ST 255B § 16,0.0
MAINE REVISED STATUTES §807,0.0
Massachusetts g.l. ch 276 section 20,0.0
mca 49.2.301,0.0
MCR 2.312,0.0
mcr 2.605 genuine issue material fact,0.0
mental hygiene 81.18,0.0
mental hygiene law article 81,0.0
mental hygiene law section 81,0.0
merger under rule 42,0.0
Mich. Comp. law § 205.28,0.0
Michael Morton Act,0.0
Military and Veterans Code Section 800,0.0
military rule of evidence 609,0.0
Minn. Stat. § 550.37,0.0
MINOR ROLE 3b1.1,0.0
Minuteman Trucks,0.0
missouri rule of civil procedure 56.01,0.0
Missouri Rules of civil Procedure 81.12,0.0
MO ST 379.321,0.0
Modern Federal Jury Instructions%2014Civil.,0.0
