,name,n_or_f
3977,12-38.1-111,1.0
3978,12-502,1.0
3979,12-6-148,1.0
3980,12-61-804,1.0
3981,12-751,1.0
3982,12-cv,1.0
3983,12.1-17-04,1.0
3984,12.1-23-05,1.0
3985,12.1-23-06,1.0
3986,12.11,1.0
3987,12.26.1-101,1.0
3989,12.425(a),0.0
3991,12.540,1.0
3992,12(a)(4)(A),0.0
3994,12(b)(2),0.0
3995,12(b)(4),0.0
3996,12(b)1,1.0
3997,12(c),1.0
3999,12(e),1.0
4001,120-2-28,1.0
4002,120-2-3-.09,1.0
4004,120-3-20,1.0
4005,120-3-20-.18,1.0
4006,120(a)(1),0.0
4007,1202(h)(2),0.0
4008,12022.1,1.0
4010,1209-a,1.0
4011,1213,1.0
4012,1214(a)(6),0.0
4015,123:1-47-01(A)(23),1.0
4016,126,1.0
4017,12653,1.0
4018,1278,1.0
4020,129,1.0
4021,12A,1.0
4022,12A:9-302,1.0
4024,12b6,1.0
4026,12b6,1.0
4027,12th,1.0
4028,13-1-11,1.0
4029,13-11,1.0
4031,13-1110,1.0
4032,13-14-100,1.0
4033,13-14-100.2,1.0
4035,13-18-00024-CV,1.0
4036,13-20-602,1.0
4038,13-21-102,1.0
4039,13-21-107,1.0
4040,13-21-111.5,1.0
4041,13-21-124,1.0
4042,13-27,1.0
4044,13-303(5),1.0
4045,13-54-102,1.0
4047,13-64-202,1.0
4048,13-8-53,1.0
4049,13-80-101,1.0
4050,13-80-102,1.0
4051,13-90-102,1.0
4052,13-907,1.0
4053,13-907(D),1.0
4054,13-921,1.0
4055,13-cv-9173,1.0
4056,13.1-83,1.0
4057,13.180,1.0
4058,13(a)(2),0.0
4059,130,1.0
4062,1300.71.38,0.0
4064,1303,1.0
4065,130A,1.0
4067,134,1.0
4070,138 s.ct.,1.0
4071,1381,1.0
4072,139,1.0
4073,139 N.J,1.0
4074,1391(f)(1),1.0
4076,13a,1.0
4077,13a,1.0
4079,13a,1.0
4080,13SL,1.0
4081,14 C 2513,1.0
4082,14 U.,1.0
4083,14-1-150,1.0
4085,14-10-114,1.0
4086,14-10-114,1.0
4088,14-10-122,1.0
4090,14-10-129,1.0
4091,14-10-129.5,1.0
4092,14-10-131,1.0
4093,14-11-601,1.0
4094,14-11-602(c),1.0
4096,14-1326,1.0
4097,14-145,1.0
4099,14-191,1.0
4101,14-2-510,1.0
4102,14-20-108,1.0
4103,14-202.1,1.0
4104,14-202(c),1.0
4105,14-205,1.0
4107,14-236,1.0
4108,14-27.5,1.0
4110,14-279,1.0
4111,14-288.4,1.0
4113,14-305,1.0
4114,14-4-1,1.0
4115,14-458,1.0
4116,14-5040,1.0
4117,14-54-302,1.0
4118,14-54(a),1.0
4120,14.24,1.0
4121,140,1.0
4122,140,1.0
4123,1402.05(a),0.0
4125,1407,1.0
4126,142A,1.0
4127,143,1.0
4129,144,1.0
4131,1447(c),0.0
4132,1448(e),0.0
4133,145.01,1.0
4134,146,1.0
4135,14601.2,1.0
4136,1473(b)(3),0.0
4138,148-32.1,1.0
4139,148.9,1.0
4141,149.011(A),0.0
4142,14B,1.0
4143,14cvd506,1.0
4144,14th,1.0
4145,14th,1.0
4146,15 u.s. 1641(a),1.0
4147,15 u.s.c 15,1.0
4150,15 U.S.C. sectionsection 1667.a,1.0
4151,15 U.S.C. s. 78o(b)(4)(H),1.0
4153,15-0352,1.0
4154,15-0458,1.0
4155,15-1-1,1.0
4156,15-1-18,1.0
4157,15-1-65,1.0
4158,15-10-2,1.0
4159,15-10-41,1.0
4160,15-1008,1.0
4161,15-10553,1.0
4162,15-108,1.0
4163,15-10D-02,1.0
4164,15-11-10,1.0
4165,15-11-2,1.0
4166,15-11-29,1.0
4168,15-11-310,1.0
4169,15-11-503,1.0
4170,15-11-560,1.0
4171,15-11-707,1.0
4173,15-12,1.0
4174,15-139,1.0
4175,15-1504.1,1.0
4177,15-19-7,1.0
4178,15-1f-7,1.0
4179,15-2-23444-7,1.0
4180,15-3-640,1.0
4181,15-3020,1.0
4183,15-53-30,1.0
4185,15-78-110,1.0
4187,15-CM-234,1.0
4189,15.1-482,1.0
4190,15.1-605,1.0
4191,15.2-1903,1.0
4192,15.2-2242(5),1.0
4194,15.2-2285(F),1.0
4196,15.2-2506,1.0
4197,15.2-520,1.0
4198,15.2-915,1.0
4199,15.2-940,1.0
4200,15.25.030,0.0
4201,150,1.0
4202,1509.06,1.0
4203,150b,1.0
4204,1511(g),1.0
4207,153A,1.0
4208,1550,1.0
4209,158(a)(3),0.0
4210,1586,1.0
4212,15a,1.0
4213,15A,1.0
4214,15A,1.0
4215,15A,1.0
4217,16-0125,1.0
4218,16-090,1.0
4219,16-1-57,1.0
4222,16-10-25,1.0
4224,16-11-106,1.0
4225,16-11-131,1.0
4226,16-11-37,1.0
4227,16-11-39,1.0
4228,16-12-100(b)(3),0.0
4229,16-12-4,1.0
4230,16-13-0180,1.0
4231,16-13-180,1.0
4232,16-13-21,1.0
4233,16-13-230,1.0
4234,16-13-240,1.0
4235,16-13-30,1.0
4236,16-13-31,1.0
4237,16-13-32.6,1.0
4238,16-13-33,1.0
4239,16-1321,1.0
4240,16-1371,1.0
4241,16-14-8,1.0
4242,16-15-3,1.0
4243,16-15-4,1.0
4244,16-17-128,1.0
4245,16-2-9,1.0
4247,16-3-600,1.0
4248,16-306,1.0
4249,16-35486,1.0
4250,16-4-8,1.0
4251,16-402,1.0
4253,16-4364,1.0
4254,16-5-1,1.0
4256,16-5-23,1.0
4257,16-5-23.1,1.0
4259,16-5-46,1.0
4260,16-5-70,1.0
4261,16-5-90,1.0
4262,16-5-91,1.0
4263,16-50033,1.0
4267,16-6-12,1.0
4268,16-6-2,1.0
4269,16-6-22.1,1.0
4270,16-60-105,1.0
4271,16-658,1.0
4272,16-672,1.0
4273,16-70496,1.0
4274,16-8-14,1.0
4278,16-8-5,1.0
4279,16-9-1,1.0
4281,16-9-20,1.0
4282,16-9-4,1.0
4283,16-9-93,1.0
4284,16-CA-229,1.0
4286,16-P-0985,1.0
4287,16-P-1360,1.0
4289,16-P-985,1.0
4290,16:83-3.1,1.0
4291,16.1-08.1-01,1.0
4293,16.1-107,1.0
4294,16.1-241,1.0
4295,16.1-251,1.0
4297,16.1-253.4,1.0
4298,16.1-260,1.0
4299,16.1-262,1.0
4301,16.1-283,1.0
4304,16.1-69.7,1.0
4305,16.1-88.2,1.0
4308,1608(a)(3),0.0
4310,163A,1.0
4311,166a(c),1.0
4312,168-2(k),1.0
4313,1681s,1.0
4314,1692c(c),1.0
4315,1692g(a),1.0
4316,1692k,1.0
4317,1699(a),0.0
4319,16a,1.0
4320,17-0019,1.0
4321,17-009221EDS,1.0
4322,17-0189,1.0
4323,17-0743,1.0
4324,17-10-1,1.0
4325,17-10-6.2,1.0
4326,17-101,1.0
4327,17-1155,1.0
4329,17-1450,1.0
4330,17-14682,1.0
4331,17-15576,1.0
4332,17-169,1.0
4334,17-1960,1.0
4335,17-2130,1.0
4336,17-29-602,1.0
4337,17-305,1.0
4338,17-30627,1.0
4339,17-330,1.0
4340,17-40077,1.0
4341,17-5-54,1.0
4342,17-5725,1.0
4343,17-72917,1.0
4344,17-757-cr,1.0
4345,17-cv-296,1.0
4346,17-CV-3768,1.0
4347,17-CV-80495,1.0
4348,17-DR-004746,1.0
4350,17-P-1425,1.0
4351,17-P-343,1.0
4352,17-P-538,1.0
4354,17.1-513,1.0
4355,17.237(827)(1),0.0
4357,17.35,1.0
4358,17.36.323,0.0
4359,17(b),0.0
4361,172 N.J,1.0
4362,174,1.0
4363,174-17,1.0
4364,175 section 113,1.0
4365,1750-b,1.0
4366,176.015(3),0.0
4367,176D,1.0
4368,178 S.W,1.0
4369,179,1.0
4370,1798.81.5,0.0
4371,17a,1.0
4372,17B,1.0
4374,18 2503,1.0
4375,18 P. Cons.,1.0
4376,18 s 8501,1.0
4377,18 Section 371,1.0
4378,18 U.S.,1.0
4380,18 U.S.C. 921,1.0
4381,18 usc 846,1.0
4382,18 USCS section 371Health,1.0
4383,18 ussc 2252A,1.0
4384,18-1.3-403,1.0
4386,18-1128,1.0
4387,18-12-108,1.0
4388,18-1300-1316,1.0
4390,18-2-20306-6,1.0
4391,18-2-79,1.0
4392,18-2403(2)(e),1.0
4393,18-3-203,1.0
4394,18-4-401,1.0
4395,18-5484-367,1.0
4396,18-567732,1.0
4401,18-9-204,1.0
4402,18-CV-10337,1.0
4403,18.2-10,1.0
4404,18.2-105.2,1.0
4405,18.2-108,1.0
4406,18.2-119,1.0
4408,18.2-137,1.0
4409,18.2-147,1.0
4410,18.2-168,1.0
4412,18.2-172,1.0
4414,18.2-181,1.0
4415,18.2-204.2,1.0
4416,18.2-23,1.0
4417,18.2-246.3,1.0
4418,18.2-248,1.0
4419,18.2-248.01,1.0
4420,18.2-248.03,1.0
4421,18.2-248.1,1.0
4422,18.2-251,1.0
4423,18.2-251.03,1.0
4424,18.2-254.1,1.0
4426,18.2-26,1.0
4428,18.2-270,1.0
4429,18.2-272,1.0
4430,18.2-308.09,1.0
4431,18.2-308.2,1.0
4432,18.2-308.4,1.0
4433,18.2-308.7,1.0
4434,18.2-326,1.0
4436,18.2-371.1,1.0
4437,18.2-374.1,1.0
4438,18.2-427,1.0
4441,18.2-51,1.0
4442,18.2-51.1,1.0
4443,18.2-51.2,1.0
4444,18.2-57.3,1.0
4445,18.2-58,1.0
4446,18.2-58.1,1.0
4448,18.2-60.4,1.0
4449,18.2-77,1.0
4450,18.2-91,1.0
4452,1803CR000149,1.0
4453,187(a),0.0
4455,18A0397,1.0
4456,18th,0.0
4459,19-13-1,1.0
4461,19-1300-1316,1.0
4462,19-16-11,1.0
4463,19-1902,1.0
4465,19-2604,1.0
4466,19-3-201,1.0
4467,19-431,1.0
4468,19-6-15,1.0
4470,19-6-28,1.0
4471,19-7-3,1.0
4472,19-9-124,1.0
4473,19.2-120,1.0
4474,19.2-123,1.0
4476,19.2-128,1.0
4478,19.2-187,1.0
4479,19.2-187.1,1.0
4481,19.2-226,1.0
4482,19.2-231,1.0
4483,19.2-243,1.0
4485,19.2-264.5,1.0
4486,19.2-266.2,1.0
4489,19.2-305.1,1.0
4490,19.2-358,1.0
4491,19.2-386.10,1.0
4493,19.2-386.16,1.0
4494,19.2-666,1.0
4495,19.2-81.3,1.0
4496,19.2-82.1,1.0
4497,19.2.9.1,0.0
4498,19.25,1.0
4499,19.260,1.0
4500,19.502-2,1.0
4501,19(k),0.0
4502,1902,1.0
4504,1920,1.0
4505,1923.04,1.0
4506,1942.4,1.0
4508,1950,1.0
4509,196,1.0
4510,1973,1.0
4511,1975,1.0
4513,1978,1.0
4515,1978,1.0
4516,1978,1.0
4517,1978,1.0
4518,1981,1.0
4519,1981a,1.0
4520,1982,1.0
4521,1982,1.0
4522,1986,1.0
4523,1986,1.0
4524,1987,1.0
4525,1988,1.0
4526,1988,1.0
4527,1988,1.0
4528,1989,1.0
4529,1990,1.0
4530,1992,1.0
4531,1993,1.0
4532,1996,1.0
4534,1996,1.0
4535,1996,1.0
4536,1997,1.0
4537,1998,1.0
4538,1998CR007272,1.0
4540,1999,1.0
4542,1st Circ. Opens Path For PREPA Bondholder's Receiver Bid,0.0
4543,1st degree felony-murder,0.0
4544,"1st Media, LLC v. Elec. Arts, Inc",0.0
4546,2 cal. c. reg. 11070,0.0
4548,2 Ga. Jury Instructions,0.0
4549,"2 Marsh's California Corporation Law, section 15.09[B]",0.0
4550,"2 Mechem, Agency [2d ed], section 1874",0.0
4551,2 month agreement,0.0
4552,"2 North Street Corp. v Getty Saugerties Corp., 68 AD3d 1392, 892 N.Y.S.2d 217",0.0
4553,2 Pa. C.S. section 702,0.0
4554,2 pounds,0.0
4555,2 S.C.R,1.0
4557,"2 thomas lee hazen, treatise on the law of securities regulation",0.0
4559,2-121,1.0
4560,2-14-132,1.0
4561,2-1401,1.0
4562,2-1401,1.0
4563,2-1402,1.0
4564,2-177,1.0
4565,2-2-121,1.0
4567,2-218.31,1.0
4568,2-26,1.0
4569,2-3-204,1.0
4570,2-311,1.0
4571,2-412,1.0
4572,2-5-101,1.0
4573,2-601,1.0
4574,2-604.1,1.0
4576,2-615,1.0
4577,2-648,1.0
4578,2-7-507,1.0
4579,2-715,1.0
4580,2-725,1.0
4581,2:03cv5787,1.0
4582,2:10-cv-13440,1.0
4583,2:11-cv-12515,1.0
4585,"2:12cv4814. Kimsey Et Al V. Ethicon, Inc. Et Al",0.0
4586,"2:12cv5257. Hartwig Et Al V. Ethicon, Inc. Et Al",0.0
4587,"2:12cv5521. Cisek V. Ethicon, Inc. Et Al",0.0
4588,"2:12cv5802. Nethercott V. Ethicon, Inc. Et Al",0.0
4589,"2:12cv6179. Thompson V. Ethicon, Inc. Et Al",0.0
4591,"2:12cv7802. Thompson V. Ethicon, Inc. Et Al",0.0
4592,"2:12cv7843. Hosbrook V. Ethicon, Inc. Et Al",0.0
4593,"2:12cv7854. Balura Et Al V. Ethicon, Inc. Et Al",0.0
4594,"2:12cv8079. Leith V. Ethicon, Inc. Et Al",0.0
4597,"2:12cv8953. Searcy Et Al V. Ethicon, Inc. Et Al",0.0
4599,"2:12cv9038. Dixon V. Ethicon, Inc. Et Al",0.0
4600,"2:12cv9243. Stace Et Al V. Ethicon, Inc. Et Al",0.0
4601,"2:12cv9246. Meszaros Et Al V. Ethicon, Inc. Et Al",0.0
4602,"2:12cv9683. Herb Et Al V. Ethicon, Inc. Et Al",0.0
4603,2:13-cv-02263-RFB-GWF,1.0
4604,"2:13cv1016. Cardwell V. Ethicon, Inc. Et Al",0.0
4607,"2:13cv1844. Poole V. Ethicon, Inc. Et Al",0.0
4608,"2:13cv2647. Wright Et Al V. Ethicon, Inc. Et Al",0.0
4609,"2:13cv275. Putano Et Al V. Ethicon, Inc. Et Al",0.0
4611,2:16-cv-07240-cas-rao,1.0
4612,2:16-cv-255-FtM-29CM,1.0
4613,"2:16cv1302. Oyster Optics, Llc V. Coriant America Inc. Et Al",0.0
4614,2:16cv1799. Preston V. Fidelity Brokerage Services,0.0
4615,2:17-cv-00478,1.0
4616,2:17-cv-06270,1.0
4617,"2:17cv8948. Doe V. Ortho-La Holdings, Llc",0.0
4618,2:18-cv-01338-JCM-PAL,1.0
4619,2:404(b),1.0
4620,2:6-11,1.0
4621,2:803(6),1.0
4622,2:9-5 stay of arbitration,0.0
4624,2.06(g),0.0
4625,2.118(D),1.0
4627,2.2-3705.6,1.0
4628,2.2-3707.01,1.0
4629,2.23705.3,0.0
4631,2.4(8),1.0
4632,2.403(M)(1),0.0
4633,2.420(c),1.0
4634,2.64.80,0.0
4635,20,1.0
4636,20,1.0
4637,20,1.0
4638,20,1.0
4640,20,1.0
4641,20,1.0
4642,20 C.F,1.0
4643,20 U.S.C. 1415(l),1.0
4644,20-103,1.0
4645,20-106,1.0
4646,20-108.2,1.0
4647,20-109,1.0
4648,20-12-119,1.0
4649,20-124,1.0
4650,20-124.2,1.0
4653,20-157.01,1.0
4654,20-1673,1.0
4655,20-2-4,1.0
4656,20-2-671,1.0
4657,20-2-991,1.0
4659,20-351.3,1.0
4660,20-49.10,1.0
4662,20-91,1.0
4664,20-99.1,1.0
4665,20:3-34,1.0
4668,20.32,1.0
4670,200.5(j),0.0
4672,20002,1.0
4673,2000d,1.0
4674,2001,1.0
4675,2001,1.0
4677,2001,1.0
4678,2002,1.0
4679,2002,1.0
4681,2003,1.0
4682,2004,1.0
4684,2004,1.0
4686,2005,1.0
4687,2005,1.0
4688,2006,1.0
4689,2006,1.0
4690,2006,1.0
4691,2006,1.0
4692,2007,1.0
4693,2007,1.0
4694,2007,1.0
4696,2007,1.0
4700,2008-460,1.0
4701,2008-STA-011,1.0
4703,2009,1.0
4704,2009,1.0
4705,2009,1.0
4707,2009,1.0
4708,2009-37,1.0
4710,201.08(1)(a),0.0
4712,2010,1.0
4713,2010,1.0
4714,2010,1.0
4715,2010,1.0
4716,2011,1.0
4717,2011,1.0
4718,2011,1.0
4719,2011,1.0
4720,2011,1.0
4721,2011,1.0
4722,2011,1.0
4723,2011,1.0
4724,2011,1.0
4725,2012,1.0
4726,2012,1.0
4727,2012,1.0
4728,2012,1.0
4729,2012,1.0
4730,2012,1.0
4731,2012,1.0
4732,2013-007884,1.0
4733,2013-009719,1.0
4735,2013-NMCA-028,1.0
4737,2014,1.0
4738,2014,1.0
4739,2014,1.0
4740,2014,1.0
4741,2014,1.0
4742,2014,1.0
4745,2014,1.0
4746,2014,1.0
4747,2014,1.0
4748,2014,1.0
4749,2014calwkrcomppdlexis587,1.0
4750,2014CV000492,1.0
4752,2015,1.0
4754,2015,1.0
4755,2015,1.0
4756,2015,1.0
4757,2015,1.0
4758,2015,1.0
4759,2015,1.0
4760,2015,1.0
4761,2015,1.0
4762,2015,1.0
4763,2015,1.0
4764,2015-01651,1.0
4766,2015-CV-2419,1.0
4767,2016,1.0
4768,2016,1.0
4769,2016,1.0
4771,2016,1.0
4772,2016,1.0
4773,2016,1.0
4774,2016,1.0
4775,2016,1.0
4776,2016,1.0
4777,2016,1.0
4778,2016,1.0
4780,2016,1.0
4782,2016,1.0
4783,2016,1.0
4784,2016,1.0
4785,2016,1.0
4786,2016,1.0
4788,2016-1,1.0
4789,2016-2018,1.0
4790,2016-L-4964,1.0
4791,2017-85109,1.0
4792,2017(a),0.0
4793,201759,1.0
4794,2018-1450,1.0
4795,2018-2,1.0
4796,2018-NMCA-043,1.0
4797,2018-Ohio-3095,1.0
4798,2018-Ohio-3146,1.0
4801,2019,1.0
4802,2019.210,1.0
4803,202 u.s.,1.0
4804,202.21(d),1.0
4805,2025.340(c),0.0
4806,203,1.0
4808,204,1.0
4809,206.623,1.0
4810,206(a)(1),0.0
4812,207,1.0
4813,208,1.0
4814,208,1.0
4815,208-620-567,1.0
4816,209-a(2),1.0
4818,21 C.J,1.0
4820,21 usc 321(m),1.0
4821,21 usc 841,1.0
4822,21-020-066,1.0
4823,21-2-132,1.0
4824,21-201,1.0
4825,21-264,1.0
4828,21-604,1.0
4829,21-841(b)(1)(B),0.0
4830,21-9-301,1.0
4831,21.5(f),0.0
4832,210.30,1.0
4833,2103,1.0
4834,2104,1.0
4835,211.7o,1.0
4836,2113.55ORC,1.0
4837,212(i),1.0
4838,216-RICR,1.0
4840,217,1.0
4841,217,1.0
4842,2173.05,1.0
4843,218 section 19,1.0
4844,21a,1.0
4845,21MKW0A,1.0
4847,22 section 1505,1.0
4848,22 U.C.,1.0
4849,22-128,1.0
4852,22-2-108,1.0
4853,22-4502,1.0
4854,22-4504,1.0
4855,22-B,1.0
4856,22.1-102,1.0
4858,22050(e),0.0
4859,221(d)(4),1.0
4860,221(g),0.0
4861,222,1.0
4863,223,1.0
4864,2258,1.0
4866,22a,1.0
4867,22A:1-4,1.0
4869,23,1.0
4870,23,1.0
4871,23,1.0
4872,23,1.0
4875,23-1-49,1.0
4876,23-1.5,1.0
4877,23-1.7(e)(2),0.0
4880,23-1204,1.0
4882,23-1903,1.0
4883,23-2-58,1.0
4884,23-364(G),1.0
4886,23-5-1,1.0
4887,23-603,1.0
4888,23-89-209,1.0
4889,23-92-504,1.0
4890,23.,1.0
4891,23.51,1.0
4892,23.95.450,0.0
4893,23(b)(1)(A),0.0
4894,23(b)(2),0.0
4896,23(d),1.0
4897,23(d),1.0
4899,23(h),0.0
4901,2302(b)(12),0.0
4902,2305.113,1.0
4903,2309(c),0.0
4904,Rule 403,1.0
4905,2323.51,1.0
4906,233,1.0
4907,234,1.0
4908,234,1.0
4909,235,1.0
4910,237(a)(1)(h),1.0
4911,237(a)(1)(h),1.0
4912,24,1.0
4913,24,1.0
4914,24-1-105,1.0
4915,24-10-,1.0
4916,24-10-1006,1.0
4917,24-10-109,1.0
4918,24-10-26,1.0
4919,24-105-301,1.0
4920,24-13-21,1.0
4921,24-13-25,1.0
4922,24-14-1,1.0
4924,24-2-11(l),1.0
4925,24-3-,1.0
4928,24-4-404,1.0
4929,24-4-404(b),1.0
4930,24-4-411,1.0
4932,24-4-48,1.0
4933,24-48.5-112,1.0
4934,24-6-602,1.0
4935,24-6-612,1.0
4936,24-6-614,1.0
4937,24-6-623,1.0
4938,24-7-702,1.0
4939,24-7-705,1.0
4941,24-8-801,1.0
4942,24-8-803,1.0
4943,24-8-804,1.0
4945,24-9-203,1.0
4947,24-9-67.1,1.0
4948,24-9-901,1.0
4950,24-9-903,1.0
4951,24-9-923,1.0
4952,24:21-27,1.0
4953,24.303(a),0.0
4955,240.30(1)(a),0.0
4956,240.40,1.0
4957,240(1),0.0
4958,241,1.0
4959,241(6),1.0
4960,243,1.0
4961,243,1.0
4962,243(e)(1),0.0
4963,245(I),1.0
4964,249.587-018,1.0
4965,25 I.,1.0
4966,25-15-201,1.0
4967,25-19-101,1.0
4968,25-19-106,1.0
4969,25-2316c,1.0
4970,25-3.5-206,1.0
4971,25-324,1.0
4972,25-4-102,1.0
4975,2505.02(B)(4)(a),0.0
4976,25106(a)(3),0.0
4977,252.225-7004,1.0
4978,252.228-7001,1.0
4979,252.242-7005,1.0
4981,2524.2(b),0.0
4982,253(a),0.0
4983,254.002c,1.0
4984,26 U.S.C.A,1.0
4985,26 usc 482,1.0
4986,26 USC 482,1.0
4987,26 uscs 2511,1.0
4990,26-13-122.7,1.0
4991,26-5.2,1.0
4992,26.1-27.1,1.0
4993,26.1-39-24,1.0
4994,26.2601-1(b)(1)(iv),1.0
4995,26.2B,1.0
4996,26.41,1.0
4997,26(a)(1)(A)(i),1.0
4999,26(a)(2)(B),0.0
5000,26(a)(2)(C),0.0
5002,26(B)(1),0.0
5003,26(b)(1),1.0
5004,26(b)(2)(B),0.0
5005,26(b)(4),0.0
5006,26(b)(4)(C),0.0
5007,26(b)(4)(D),0.0
5008,26(b)(5),0.0
5009,26(b)(5)(B),0.0
5010,26(c)(5),0.0
5011,26(d),0.0
5013,260-262,1.0
5014,261(a)(1),0.0
5015,2614(a)(2),0.0
5016,263,1.0
5017,2632.19(b)(1),0.0
5018,265.02(1),0.0
5019,26usc482,1.0
5020,27,1.0
5021,27,1.0
5022,27 S.C.,1.0
5023,27 S.C.,1.0
5024,27-1-15.6-17,1.0
5025,27-1-308,1.0
5026,27-1-308(4),1.0
5027,27-13,1.0
5028,27-14-102,1.0
5029,27-14-1705,1.0
5030,27-14-212,1.0
5031,27-19-401,1.0
5032,27-2004,1.0
5033,27-2005,1.0
5034,27-210,1.0
5035,27-35-83,1.0
5036,27-35-89,1.0
5037,27-37-306,1.0
5038,27-4-2,1.0
5040,27-7-5-2,1.0
5041,2705.02,1.0
5042,271,1.0
5043,271(a),1.0
5044,271(a),1.0
5045,271(a),1.0
5046,271(a),1.0
5047,271(g),0.0
5048,272 s. 99(E)(3),1.0
5049,273d,1.0
5051,2744(B)(1),0.0
5054,28 U.S.C 1875,1.0
5055,28 U.S.C. section1870,1.0
5056,28 usc 1404,1.0
5057,28 usc 1608,1.0
5058,28 usc 1927,1.0
5059,28 usc 2201,1.0
5060,28 USC 455,1.0
5061,28 USCS section 1332,1.0
5062,28 USCS section1927,1.0
5063,28-1009,1.0
5065,28-210.3,1.0
5067,28-3-202,1.0
5068,28-301.1,1.0
5069,28-44-12,1.0
5071,28-65-203,1.0
5072,28-65-502,1.0
5073,28-751,1.0
5074,28-901,1.0
5075,28-924,1.0
5076,28:151,1.0
5077,28.,1.0
5078,2800,1.0
5079,2802,1.0
5082,282,1.0
5083,282 U.S. 687,1.0
5084,282-64-3676,1.0
5085,282(b)(3),0.0
5086,284-15,1.0
5088,284-30-670,1.0
5089,286.011(8),0.0
5090,287.170.4,1.0
5091,287.250.6,1.0
5092,288,1.0
5093,288(b),0.0
5094,288(b)(1),0.0
5095,288a,1.0
5098,28A,1.0
5099,29 U.S.C. section 1056(d)(3)(H),1.0
5100,29 U.S.C. section 1056(d)(3)(H),1.0
5105,29-20-113,1.0
5106,29-26-121,1.0
5107,29-3-320,1.0
5108,29-3-8-1,1.0
5110,29-5-308,1.0
5111,2903.13,1.0
5114,2919.23(a)(1),0.0
5115,2919.25(F)(2),1.0
5116,2923.161(A)(2),0.0
5117,2925.12(A),0.0
5118,2929.19(B)(3),1.0
5119,293,1.0
5120,2A:10-5,1.0
5121,2A:17-56.67,1.0
5123,2A:18-61.2,1.0
5125,2A:24-7,1.0
5126,2A:35-1,1.0
5127,2A:35A-2,1.0
5128,2A:4A-60,1.0
5129,2a:53a-27,1.0
5130,2A:58-10,1.0
5131,2A. Mass. Gen. L. section 2B,0.0
5132,2B1.1,0.0
5133,2b1.1,0.0
5134,2b1.1 loss fraud mortgage,0.0
5135,2b1.4,0.0
5136,2c: 15-1,0.0
5137,2c:1-6,1.0
5138,2C:11-3,1.0
5140,2C:2-11,1.0
5141,2c:21-25,1.0
5142,2c:24-4b,1.0
5143,2C:33-15,1.0
5144,2C:33-2A(2) Disorderly Conduct,0.0
5145,2C:33-4.1,1.0
5146,2C:35-10A (4),0.0
5147,2C:35-24,1.0
5149,2C:39-12,1.0
5151,2C:43-6.4,1.0
5152,2C:43-6.4(c),1.0
5153,2c:52-1,1.0
5154,2d department stop child support when children move out of the united states,0.0
5155,2G2.2(b)(5) pattern of activity no charges unreported,0.0
5158,2k2.1 b(6)(b),0.0
5159,2K2.1(b)(6)(B),0.0
5160,2nd chance probation,0.0
5161,3 section702,1.0
5162,"3 Anderson, American Law of Zoning",0.0
5165,3 CCR 702 Reg. 4-4-1 s 19,0.0
5166,3 CCR 702-4-2-27,0.0
5167,3 CCR 750-1,0.0
5168,3 day lease violation,0.0
5169,3 judge panel; r.c. 2945.06,0.0
5170,"3 level lumbar fusion, rotator cuff tear",0.0
5171,"3 Mallen and Smith, Legal Malpractice, section 25.3",0.0
5172,3 NY ADC 38.4,0.0
5173,3 Utah L. Rev. 717,0.0
5174,3-106,1.0
5175,3-310(C)(3),1.0
5176,3-311,1.0
5178,3-402(b),1.0
5179,3-5,1.0
5180,3-609,1.0
5181,3-711,1.0
5182,3:06-CV-1804,1.0
5183,"3:10-2(4.3),",0.0
5184,3:11-cv-03146-B,1.0
5185,3:15cv3226. Neuroth Et Al V. Mendocino County Et Al,0.0
5186,3:16-cv-601,1.0
5188,3:17-cv-01210,1.0
5190,3:18cv8188,1.0
5191,3:2016cv00289,1.0
5192,3:22-10,1.0
5193,3:25-4,1.0
5194,3:4A,1.0
5196,3.,1.0
5197,3.103,1.0
5200,3.2-6400,1.0
5201,3.2-6570,1.0
5202,3.2.12,0.0
5203,3.29,1.0
5204,3.37,1.0
5205,3(c)(7),1.0
5206,30 USCS 932(f),1.0
5207,30-1-1,1.0
5208,30-16-3,1.0
5209,30-18-1.2,1.0
5211,30-3-11,1.0
5212,30-3-16,1.0
5213,30-4-4,1.0
5215,30-5-59,1.0
5216,30.30,1.0
5217,30(a)(2)(B),0.0
5218,30(b),0.0
