query,y_n
"""801 (d)(1)(B)(ii)""",0.0
"""803(8)""",1.0
"""82.14.370""",0.0
"""894 F.3d""",0.0
"""896 F.3d""",0.0
"""9:315.18""",0.0
"""91 Cal.App.4th 506""",0.0
"""C.C.P. § 877.6(a)(2)""",0.0
"""Cal Family Law section 341""",0.0
"""Cases from NYLJ (ALM) from 1989""",0.0
"""civil local rule 7(h)""",0.0
"""civil rule 60""",1.0
"""CPLR 207""",0.0
"""CPLR 3126""",0.0
"""CPLR 5521""",0.0
"""earned income credit"" 2016 ""14",1.0
"""Fed. R. Civ. P. 45(d)(1)""",1.0
"""fed.r.civ.p.35""",1.0
"""FR Doc. 2018-17614""",0.0
"""FRAP 42""",0.0
"""H.B. 5490""",0.0
"""H.R. Rep. No. 101-247""",0.0
"""In People v. Hill (1998)""",0.0
"""issue raised on direct appeal"" 2255",1.0
"""Judge Gleeson"" 924c Loretta lynch",1.0
"""local rule 7.1(c)(2)""",0.0
"""M 18-304""",
"""MCR 2.312""",0.0
"""ohio civ.r. 60(B)(5)""",0.0
"""Or. Laws § 721""",0.0
"""ORGALIME S2000""",0.0
"""Penal Code section 12022.5",1.0
"""plea negotiations"" ""N.H.Ev. R. 410""",1.0
"""R.C. 2329.30""",0.0
"""R.C. 2911.12(A)(2)""",0.0
"""R.C. 3109.04(E)(2)(b)""",0.0
"""R.C.M. 1001(b)(4)""",0.0
"""RC § 2305.10(A)"" Subrogation",0.0
"""Restatement of the Law",1.0
"""Rowe v. Gibson",1.0
"""RS 2477""",
"""Rule 12(b)(4)""",
"""Rule 26(a)(1)""",
"""rule 26(c)"" ""protective order""",1.0
"""Rule 26(d)(2)(B)""",
"""rule 45"" contempt",
"""Rule 59""",
"""rule 59(e)""",
"""Rule 803(6)""",
"""section 158(f)""",
"""section 299""",
"""section 951""",
"""step 2""",1.0
"""supreme court rule 305""",0.0
"""Tax Cuts and Jobs Act of 2017""",1.0
"""unauthorized practice of law"" 425.16",1.0
"""US biosimilars watch: similar but not d%e9j%e0 vu""",0.0
"""USCS - United States Code Service - Titles 1 through 54""",0.0
%2022 N.M. Stat. Ann. § 52-17-1,1.0
%b6 3211.35 Matter Outside of Pleadings May Be Presented on CPLR 3211(a)(7) Motion,0.0
(Civil code 1946.5),0.0
(Fort Laramie Treaty of 1851),0.0
§ 121.52 Complaint to Recover Amount of Overpayment Made Under Mistake of Fact; First Count Based on Implied Contract,0.0
§ 13.40 Complaint to Quiet Title to Real Property [Code Civ. Proc. §§ 760.020(a),0.0
§ 1332,0.0
§ 14.2 Proceedings at Arraignment; Pleas.,1.0
§ 15-11-310. Grounds for determining termination of parental rights,0.0
§ 15-11-701. Sealing of files and records; hearings; limitations on disclosure; identity of victim,0.0
§ 16.30 Supporting Motion for Leave to File Amended Pleading or Amendment to Pleading [Code Civ. Proc. §§ 473(a),0.0
§ 162.44 Complaint for Damages%2014Breach of Fiduciary Duty [Corp. Code § 309] and Fraud in Fixing Consideration for Shares [Corp. Code § 409(b)]%2014Shareholder%2019s Derivative Suit [Corp. Code § 800] Against Directors,0.0
§ 18.2-174. Impersonating law-enforcement officer; penalty.,0.0
§ 2.28 Motions in Limine,0.0
§ 21-128,0.0
§ 287.120 mo. rev. stat. co employee intoxication,0.0
§ 303.130 Complaint for Temporary Restraining Order,1.0
§ 34C.242 Fixtures and Trade Fixtures,0.0
§ 3-6 The Interrogation Environment,1.0
"§ 4 Sentencing Under ""Three Strikes""",0.0
§ 523(a)(2),0.0
§ 524.54 Application and Declaration for Ex Parte Order Shortening Time for Service of Notice of Motion and Accompanying Papers [Code Civ. Proc. § 1005],0.0
§ 538.225.7 R.S.Mo.,0.0
§ 560C.201 Petition [Prob. Code § 17201] for Construction of Trust Instrument [Prob. Code § 17200(b)(1)]%2014By Guardian Ad Litem of Beneficiary,0.0
§ 6.19 Personal Safety or Embarrassment of Witness.,0.0
§ 64.16 When Performance on Time Is of the Essence,0.0
§ 8.01-230,0.0
§ 85-7-433. Forms; interim waiver and release upon payment; waiver and release upon final payment; affidavit of nonpayment; notice of contest of lien; pre-lien notice to owner,0.0
§ 91.80 Complaint By Owner of Automobile Against Automobile Repair Shop for Damages Caused by Negligent Repair [Civ. Code §§ 1714(a),0.0
§2698.30- .43.,0.0
§537.058,0.0
§732.2135,0.0
07-16-00419-cr,0.0
07272 + John Smith,1.0
0780-1-53.03,0.0
08 Civ. 5668 (KMW),
0800-02-12.05,0.0
1.404(a)-14,1.0
1.510(c),1.0
1.861-8(e),1.0
1:01-cv-02244-JDB,0.0
1:13-cv-9173,0.0
1:18cv747,0.0
1:9-1,0.0
10 d%edas,0.0
10 U.S.C.S. § 920 specific intent,1.0
10 usc 113 note,1.0
10 USC 2305!,1.0
10(b),1.0
100 ill.app3d. 1126,1.0
101.106 against a judge,1.0
10-1-645,1.0
1021.5 childhood sexual abuse molestation,1.0
102-3-3a,
1031(f)(2)(C),1.0
10-5-103,1.0
1-060,0.0
109-190,0.0
1099(c),1.0
10b-5 disclosure letter,
11 Civ. 4039,1.0
11 U.S.C. 555 safe harbor mezzanine loans,1.0
11 U.S.C. Section 555 mezzanine loans,1.0
11 usc 330,1.0
1127 motion to modify to change distribution date,1.0
11-37-2,
1-14-md-02503,0.0
11-703,1.0
11-79-213,0.0
119A,1.0
11th JD,1.0
12 Fla. L. Weekly D 830 p.832,
12 U.S.C. 1701x(c)(5) 200 miles from a branch office,1.0
12(c) standard of review,
12.1-17-04,
12.26.1-101,0.0
1-200,1.0
12022.7 loss of consciousness,0.0
12-107e,
12-313,1.0
12b,
12b6 motion to dismiss,1.0
13.180 * PLAINTIFF'S COMPARATIVE NEGLIGENCE,1.0
13-20-602,0.0
13-303(5),1.0
13-54-102,0.0
13-80-102,1.0
139 N.J.L.J. 202,1.0
14-1326,
14-205,1.0
14-2-510,1.0
14-277.5,
14-458,1.0
"145.01 ""earnable salary""",1.0
14-54-302,0.0
15 V.I.C. 302,1.0
15-1009,
15-10553,0.0
15-11-310,0.0
15-11-707,0.0
15-12,1.0
1538.5 ,0.0
153a-349.3,0.0
16 Ark. L. Rev. 270,
16.1-107,
16.1-253.4,
16.1-88.2,
16-11-39,0.0
16-42-19-18,0.0
16-5-1,1.0
16-56188,0.0
16-6-2,1.0
1681s-2!,
169 NJ 220 (Lash),1.0
1692g(a),0.0
16-ca-96,0.0
17 A.L.R. 359,1.0
17.1-513,1.0
17-10-1,1.0
17-1450,
17-15576,0.0
17-17478,
17-330,1.0
18 purdons 2709,
18.2-181,
18.2-204.2,1.0
18.2-251,
18.2-251.03,0.0
18.2-270,1.0
18.2-308.7,
18.2-374.1,1.0
18.2-58.1,
18.2-91,
18-4-401,1.0
18-567732,0.0
18-60-201,0.0
19(k),
19.2-231,1.0
19.2-305.1,1.0
19.2-358,1.0
19-1300-1316,0.0
19-1902,
1980 Ill. App. LEXIS 2289,1.0
1981a,1.0
1st Media,1.0
2 Pa. C.S. § 702,1.0
2 sawy 129,1.0
2.118(D) amend misnomer misname relate back statute limitations,1.0
2.420(c),0.0
2:03cv5787,0.0
2:10-cv-13440,0.0
2:12cv5257. Hartwig Et Al V. Ethicon,
2:12cv7843. Hosbrook V. Ethicon,
2:12cv8211. Zember Et Al V. Ethicon,
2:16-cv-07240-cas-rao,0.0
2008-460,0.0
2010 WL 9049252,1.0
2013 banker lexis 4074,1.0
2013 WL 12175075,1.0
20-139.1,
2014 WL 2194501,1.0
2015 california adopted the 2008 version of uifsa effective january 1,1.0
20-151,1.0
2015-2018,1.0
2016 WL 6306061,1.0
20-1673,0.0
2017 U.S. App. LEXIS 22612,1.0
2017 U.S. Dist. LEXIS,1.0
2018 ch. 402,1.0
2018 NH Regulation 6100,1.0
2018-Ohio-3095,0.0
20-75.1,
209-a(2),
21.5(f),1.0
212 USPQ2d 1477,1.0
21-604,
22 NYRCC 202.70,
22-128,
23-102-114,0.0
23-1903,1.0
2-3-204,0.0
233 Cal. App. 3d,1.0
235 F.3d 845,1.0
236 ariz 130,1.0
24-10-,1.0
24-10-109,0.0
243 Ariz. 145,1.0
25 I. & N. Dec. 644,
25.2518-2,1.0
25-15-201,0.0
25-19-101,0.0
25-3.5-206,1.0
26 cfr 1.475(c)-2,
26(c)(5),
271(a) sale occur,1.0
27-1-15.6-17,0.0
27-13,1.0
273d,
2744.02(B)(4),0.0
"28 usc 1404 ""could have been filed""",
2805-m,1.0
28-65-203,0.0
28-65-502,0.0
288(b),1.0
288a,1.0
28A-14-1,
29 FLA. J. INT%2019L L. 303,
29-1-401,
2A:4A-60,0.0
2a:53a-27,0.0
2C:2-11,0.0
2C:33-2A(2) Disorderly Conduct,
3 Anderson,1.0
3 NY ADC 38.4,1.0
3.2-6570,0.0
30(B)(6) corporate representative,1.0
30(b)(7),
301.9100-3(a),1.0
30-2608,0.0
306 AD2d 266,1.0
30a.22.190,0.0
31 PA 88.189,
31.11.06.06,0.0
31-15-7-5,1.0
31-16-8-1,1.0
31-17-2-21,0.0
31-4-14:13,0.0
31-5-233,
32 Ark. L. Rev.,1.0
33 misc 3d 1214,
33-3-28,
33-7856,0.0
33-801,
3420(a)(5),1.0
35 usc 285,1.0
35.1,1.0
3501983CR 026358,0.0
35-41-1-1,1.0
35-43-2-2,
35-45-1-3,
35-47-14,0.0
35-48-4-1,1.0
35-48-4-8.3,1.0
3553(f),1.0
36-2-5-11,1.0
36-3-301,1.0
36-3-611,
365(d)(2),1.0
366(3)(a),1.0
37 West 24th Street,1.0
37-1-301,1.0
37A OS §37A-3-111.,0.0
38 usc 7105 appeal to Court of Veterans Appeals a denial of Board based on lack of jurisdiction,1.0
38.2-107,
38-8-104,1.0
39:6a-4,0.0
39-13-111,1.0
39-13-113,0.0
39-17-1321,0.0
39-17-434,0.0
395.002 641.31097,0.0
39-60,1.0
39-80,1.0
4(h),0.0
4:49-2,0.0
40 CFR 745.227,1.0
40:967,0.0
40-17-123,0.0
402.16b,0.0
402a torts,1.0
40-35-111,
40-35-113(12),
40-3-55,1.0
404(b) evidence may be admissible even if the defendant was never arrested,1.0
40-5-120,
40-5-121,1.0
40-5-67.1,1.0
40-6-10,1.0
40-6-123,
40-6-392,1.0
40-6-394,1.0
40-6-49,
41-2202,0.0
42 CFR Part 2,
4-200,0.0
43-1411,0.0
43-1502,0.0
43-1503,0.0
44 rcny 2,
4-4.2(a),0.0
44-1201,0.0
44-14-3,1.0
44-5-30,
45(a)(3),
45-7-210,
46.2-1078.1,0.0
46.2-715,1.0
46.2-921.1,1.0
46.61.140,0.0
47 harv l. rev. 173,
475 U.S. 469,1.0
477 Mich App 197,1.0
48.193(2),0.0
4-803 Federal Rules of Evidence Manual § 803.03,
480-51-.01,0.0
488 So 2d 520,1.0
493 ownership of improvements,1.0
4A:4-2.6,0.0
5 v.i.c. 3 chapter,1.0
5.59 Petition to Invalidate Trust or Trust Amendment%2014Lack of Capacity,1.0
5:18-cv-00519,0.0
50-16.9,
506(a)(1),1.0
507(a)(7),1.0
50-906,
51.016(m),0.0
5-111,0.0
5-1501,0.0
52.209-7,1.0
52.219-1,1.0
52:14B-3,0.0
523(a)(4) elements,1.0
5240 motion to stay enforcement,0.0
52-423,1.0
52-549u,0.0
52-571g,
52-577,1.0
52-584,1.0
5-311,0.0
53-11-2,1.0
53-9-1,
54 Tex. L. Rev. 917,
5-400-60,0.0
5407(d),1.0
5-409,1.0
55 (A),
55-2-15,
55-50-504,0.0
56(e),
5-601,0.0
5-64-443,0.0
59.1!,1.0
59:3-3,0.0
6 LaFave,
6(b) excusable neglect,1.0
601A waiver,0.0
60-245,1.0
609(b)(1),1.0
61-3-11,1.0
62-12-26,0.0
62-132,
62-7-3,1.0
631.43 Other insurance provisions,0.0
64.2-1614,0.0
64.2-1702,
64.2-448,0.0
64.2-779.8,0.0
64.2-792,0.0
66.01 Join defendants in one action,1.0
67-1-1440,0.0
67-2,1.0
67-5-2701,0.0
69V-560.703 Money Transmitters.,1.0
"7.41 Petition for Order Determining Trust%2019s Title to Property (""Heggstad Petition"").",1.0
70.95.630,0.0
70-29-323,0.0
718.111(11),1.0
718.116(3),0.0
718.12 prosecution,0.0
72 P.S. Taxation Fiscal Affairs §1404.1,
78 ccc 213,
78u-4,
8(b)(1) exclusive jurisdiction NLRB,1.0
8.01-15.2,0.0
8.01-243,0.0
8.01-35.1,0.0
8.01-360,0.0
8.01-397,0.0
8.01-401.1,0.0
8.01-452,0.0
8.01-96,0.0
8.05(1),1.0
8.104(d),1.0
804(f) fair housing act cause of action,1.0
804.05 llc member,0.0
81-16-2,
82 YALE L.J. 1055,
88 A.L.R. 1199,1.0
90.803(18)(d),1.0
91-7-322,
922(g),1.0
93-9-49,
94 J. Tax'n 301,
95.11(4),1.0
95-173,1.0
995 holding misdemeanor court,1.0
9th,
9th circuit denial of criminal deposition,1.0
A153818,0.0
A16A0655,0.0
AB-167 (Sub-No. 1107X)],1.0
act 1991-51,
ADA Section 1983 claims,1.0
AI 27-1-17,
aid and abetting 390.13,1.0
alimony deduction 2019,1.0
Amstar Corp v. Domino%2019s Pizza,0.0
An Analysis of the 1981 Uniform Unclaimed Property Act,1.0
Annotations for Arizona Rules of Criminal Procedure Rule 8.4,1.0
applications for expenses pursuant to Fed. R. Civ. P. 26,1.0
architect professional negligence 9-11-9.1,1.0
Ariz. R. Civ. P. 12(f),1.0
Ariz. Rev,1.0
arizona rule of criminal procedure 1.9 b,1.0
arkansas 4-27-1622,1.0
arkansas rule of civil procedure rule 4,1.0
armed career criminal act of 1984 (acca),1.0
article 145,1.0
Article 16 CPLR,1.0
article 81,1.0
"atl4(""otherwise defend"")",0.0
attorney general Opinion No. JM-7,1.0
B-22-2006,0.0
B256792,0.0
B-410466,0.0
B-415994,0.0
B-416416,0.0
bankruptcy code 362,1.0
bankruptcy rule 8020,1.0
bcl 1505[a],0.0
Berghauser v. Golden State Orchards (1929) 208 Cal. 550,0.0
Bledsoe 18 Ga,
Bostick,1.0
BPC 480,1.0
Breach of Contract 1983,1.0
breach of contract complaint form 60099-15.23-1,1.0
burnett v muller 1969 pa Dist. & Cnty. Dec. (Pa. 1969),
business and professions code 6068(o),1.0
Business and Professions Code section 7118,1.0
Bystrom v. Whitman,1.0
c.g.s. 49-31l,
C.P.L. § 225.20,
c-01-20418-jw,0.0
CACI jury instruction number 3941,1.0
Cal Civ Code @ 1161.1,1.0
cal code civ proc 1624,1.0
cal evidence code 872,1.0
Cal Rule Court 3.811,1.0
cal unemployment code 322,1.0
cal. elect. code 9282,1.0
calcrim 852,0.0
California Code of Regulation 670.2,1.0
California code of regulations section 5067(e),1.0
California Evidence Code section 609,1.0
california penal code 594 CIMT,1.0
can you strike a party using 12(f),1.0
cases citing ORS 20.077(2),1.0
CCP § 1281.12,
CCP § 2031.010,
ccp 1030,
CCP 1038,
ccp 116,
ccp 1162,
CCP 1281.2,
ccp 1281.2,
ccp 1985.3,
ccp 2025.240,
CCP 2025.610,
ccp 2030.250,
ccp 2031,
ccp 2031.210,
CCP 2031.240,
CCP 2031.310,
ccp 2031.310,
ccp 2033.020,
ccp 2033.210,
CCP 2033.290,
ccp 2033.420,
ccp 2034.220,
CCP 377.30,
ccp 391,
ccp 411.35,
ccp 435.5,
ccp 452,
CCP 564,
CCP 583.310,
ccp 631,
CCP 659,
ccp 659,
CCP 704.070,
CCP Section 1985.3,1.0
ccp section 387,1.0
CEATS,0.0
CEC 48260,1.0
cgs 52-130,1.0
chapter 500 of the laws of 2002,1.0
Chapter 55 of the Acts of 2017,1.0
Chapter 71.09 RCW Less restrictive intervene,1.0
chapter 95 control,1.0
cite(173 f. supp. 2d 52),1.0
civ. code 1786.18,1.0
Civ. Code,1.0
Civ.R. 59(A)(4),0.0
Civ.R.9(B),
civicl code of procedure 1094.5,0.0
civil action no. H-14-923,1.0
civil code 1102.6,1.0
civil code 1714,1.0
civil code 2924,1.0
civil code 3343,1.0
civil code 3412,1.0
Civil Code 52.1,1.0
civil code section 47(b),1.0
civil procedure 430.10,1.0
civil rights law article 6,1.0
Civil Rule 5.01,1.0
CJP §4-401(1),0.0
CLOUD 9 DISTRIBUTORS LLC,1.0
CLRA s 1780(d),0.0
code civ proc 1021.5,
Code Civ. Proc.,1.0
code civil procedure 384,1.0
code civil procedure section 2017.010,
Code of Civil Procedure § 1298,
code of civil procedure 1094.5,
code of civil procedure 1094.6,
code of civil procedure 1856,
code of civil procedure 425.16,
code of civil procedure 437c,
code of civil procedure 483.010,
Code of Civil Procedure section 2030.060,
Code of Civil Procedure section 527.6,
Code of Federal Regulations (40 CFR 141),1.0
COMNAVCRUITCOMINST 1130.8K,0.0
Conn. Gen. Stat. § 52-178,1.0
CONSOLIDATED OMNIBUS BUDGET RECONCILIATION ACT OF 1985.,1.0
const 1963 art 1 sec 10,1.0
consumer and class cert! and 349 and commonality,1.0
contempt 45(e),1.0
controverting affidavits 18.001,0.0
Coram v. State (Ill. Dep't of State Police),1.0
corporations code 1601,1.0
Costa v. Metro Life Ins. Co.,1.0
CPL 240.45,1.0
CPL 690.10,1.0
cpl 722.22,1.0
"cplr 3025(c) RPAPL ""summary proceeding""",1.0
CPLR 7800,1.0
CPRC 27.002,0.0
CR 12.02,1.0
CR 25 partial abatement,1.0
CR 56,1.0
CR 6,1.0
CR&TC § 19133,1.0
CRC 3.1345,1.0
CRC 3.1350,1.0
CRC 3.1362,1.0
CRC 8.264,1.0
creditors objection to chapter 13,1.0
Criminal 48.193,1.0
CV-17-881495,0.0
D.C. rental housing act of 1980,
D.C. Super. Ct. R. Civ. P. 16,
DCC-170,0.0
defamation claim under Section 1983,
Dickinson Law Review Volume:89 Issue:3 Dated:(Spring 1985),
dillingham cv-01826,1.0
discovery proportional Rule 26,1.0
do invoices meet the Civil Rule 10(D),
doc 331,
does 42 u.s.c. 1981 prohibit national origin discrimination,1.0
DOT v. Ass'n of Am. R.R.,1.0
DR 2-110(C)(1)(d),1.0
Drug abuse: what constitutes illegal constructive possession under 21 U.S.C.A. § 841(a)(1),1.0
education law 6527(3),1.0
EEOC Appeal No. 0720130029 (Feb. 12,1.0
Effect of dismissal under R. 4:21A-6 (b)(1),1.0
election code 9086(f),1.0
elements of a 1983 claim,1.0
ER 702,1.0
"ERISA ""401(k)"" ""Commission"" violating fiduciary duties",
Evidence Code §662,1.0
evidence code 356,1.0
evidence code 803,1.0
evidence code section 1150,1.0
evidence code section 1152,1.0
evidence code section 352,1.0
Ewing Constr. Co. v. Amerisure Ins. Co.,
executive law 296(16),1.0
Executive Order 11246,1.0
Executive Order 13467,1.0
executive order 13771,1.0
executory contract 11.96A,1.0
failure to check box sf 71 to invoke fmla,1.0
fam code 2601,1.0
family code 1101,1.0
family code 3042,1.0
family code 4009 california,1.0
family code 6710,1.0
family code 770,1.0
Family Code 853,1.0
Family code section 2339 amended petition,1.0
family code section 4331,1.0
family court act 842 denied,1.0
family law rules of procedure 12.140,1.0
FC 3083,1.0
fdcpa 1692k,1.0
fed r crim proc r 41,1.0
fed rule 56,1.0
Fed. Rule 30(b)(6),1.0
Federal Employers%2019 Liability Act.,1.0
Federal Rule 54(b),1.0
federal rule civil procedure 45,
federal rule of appellate procedure 4,
Federal Rules of Civ. P. 60(b),
federal rules of civil procedure 33,
Federal Rules of Civil Procedure Rule 35,
fla cases of 1000 feet of schools,1.0
fla statute 627.428,1.0
Fla. Stat. § 776.032 true immunity,1.0
Fla. Stat. § 90.804(2)(e) dead,1.0
Fla. Stat. 53.01,1.0
florida family law rules of procedure 12.363,1.0
FOIA IMPROVEMENT ACT OF 2016,1.0
form 50 lease,1.0
form 50 lease event of default,1.0
"form(""exhibit 10"")",1.0
FPR 1-7.202.22,1.0
"FRCP 11 sanction patent ""reasonable inquiry""",1.0
FRCP 12b6,1.0
FRCP 14 joinder procedure,1.0
"frcp 4 ""international company"" ""sales office""",1.0
FRCP 60,1.0
fs 558,
FSA 1997 WL 3314335,1.0
G.L. c. 190B,0.0
G.L. c. 40B,0.0
G.S. 105-164.13,1.0
G.S. 53C-5-3,1.0
Garn-St. Germain Depository Institutions Act of 1982,1.0
General Statutes §42a-3-203(b),
Georgia + workers compensation + Alabama + 34-9-201,1.0
Government Code 31831.3,1.0
Government Code 820,1.0
government code 945.6,1.0
grounds for a 57.105,1.0
H.R. 4905,1.0
H.R. Rep. 576,1.0
H.rp.1040,0.0
heading(c1 or c2 or c3 or c4 or c5 or c6 or c7 or c8 or c9 or c10),1.0
health and safety code 11350,1.0
health and safety code 11359,1.0
Health and Safety Code 1371.4,1.0
Health And Safety Code Section 1569.269(c),1.0
Hendricks v. Total Quality Logistics,
Henry D. Gabriel,1.0
history(2001),1.0
I.T.N. Consolidators,0.0
I-130 petition when petitioner dies,
i-864,1.0
IBM v. Dep%2019t of Revenue,1.0
IC 16-39 medical records,
IITA Section 203(a)(2)(P),0.0
Illinois rule of evidence 703,1.0
IME-3 defective,
improper for 30b6 deposition notice to seek information on all factual denials of allegations in the complaint,0.0
IN 29-3-8-1,
In re Drake M.,
In re Morse,1.0
In re: Rust-Oleum Restore Marketing,
Indiana Public Law 154 (2018),1.0
indiana trial rule 24,1.0
Industrial Welfare .Commission Wage Order 5-2001,1.0
"ineligible under ""chapter 13"" ""chapter 11""",1.0
Initial Disclosures; Fed. R. Bankr. P. 7026; Fed. R. Civ. P. 26(a)(1),1.0
Insurance code 769,1.0
Insured-insurer communications as privileged,1.0
IPR2014-01093,0.0
IRS Code 530,1.0
irs private letter ruling 201826001,1.0
IRS Regulation 1.1031,1.0
ITC Inv. No. 337-TA-963,
Janet Lavern Smith (now Milby) v John Melton Smith,1.0
JC-0545,0.0
Jelus v. All Creatures Animal Hosp.,0.0
john marshall VS JAMES BERGHUIS,1.0
"joint stipulation supplement record ""App. R. 9(E)""",1.0
JUD § 468-a,
Kentucky Rule of Evidence 702,1.0
KGV 7517,0.0
La. R.S. § 40:1238.1,1.0
Labor Code 204,1.0
labor code 2751,1.0
Labor Code 3352,1.0
labor code 3352,1.0
LABOR CODE 4062.2,1.0
Labor Code 5402 (b),1.0
Labor Code 6409(a),1.0
labor code 98.2,1.0
labor code section 226,1.0
labor code section 3600,1.0
labor code section 925,1.0
labor law 195,1.0
"Landlord Tenant ""Civil Code section 1785.26(c)(2)""",1.0
LARSO SEC. 151.02,1.0
leave to amend a pleading pursuant to N.Y. C.P.L.R. 3211(a)7,1.0
lien law 180,1.0
lien law 39,1.0
Limited Liability Company Section 509,1.0
lmrda 501,1.0
LNSDUID-ALM-DLYRPT-1202785242625,0.0
LNSDUID-ALM-FLBSRV-1202799338640,0.0
LNSDUID-ALM-NYLAWJ-1202651473865,0.0
Local Rule 4.16,1.0
MA ST 255B § 16,1.0
MAINE REVISED STATUTES §807,1.0
Massachusetts g.l. ch 276 section 20,1.0
mca 49.2.301,1.0
MCR 2.312,1.0
mcr 2.605 genuine issue material fact,1.0
mental hygiene 81.18,1.0
mental hygiene law article 81,1.0
mental hygiene law section 81,1.0
merger under rule 42,1.0
Mich. Comp. law § 205.28,1.0
Michael Morton Act,1.0
Military and Veterans Code Section 800,1.0
military rule of evidence 609,1.0
Minn. Stat. § 550.37,1.0
MINOR ROLE 3b1.1,
Minuteman Trucks,0.0
missouri rule of civil procedure 56.01,1.0
Missouri Rules of civil Procedure 81.12,1.0
MO ST 379.321,1.0
Modern Federal Jury Instructions%2014Civil.,1.0
modified chapter 13 plan,1.0
Montana Stat. 39-3-203,1.0
morgan v state pd-0758-15,1.0
motion for protective order under 57.03 that deposition be limited to questions not covered in first deposition,0.0
Motion for Rule 11,1.0
motion to dismiss Section 349,1.0
motion to enforce stipulation chapter 83 writ,1.0
mta bus city stop maintain insurance law 5102,0.0
Munden v. Ultra-Alaska Associates (9th Cir. 1987) 849 F.2d 383,0.0
N.J. Court Rules,1.0
N.J.S.A. 18:15-4.4,1.0
N.M. Stat. Ann. § Labs-testif-ied,
N.Y. Ins. Law § 149(2),
N.Y.L.L. 195,0.0
NAVAIRINST 13034.1,0.0
Nebraska Revised Statute 43-2101,1.0
New York City Building Code §28-301.1,1.0
New York City,1.0
nj 11:3-15,1.0
NJ AB 2881,1.0
NJ Ethics Opinion 707,1.0
NJAC 13:45a-26.B,
njsa 24-4,
No. 2017-1601,
Notice of Intent Pursuant to Supreme Court Rule 90(c),1.0
ny town law 81 town hall,
ny vtl 1129,
NYGOL 7-103 failure to give notice,1.0
NYS PL 40.05,
O.G.C.A. § 14-11-504,0.0
o755,0.0
OAG 63-360,1.0
ocga 15-19-14 attorney's lien alimony,
ocga 19-6-2 attorney's fees,
ocga 24-9-67.1,
ohio 2315.21,1.0
Ohio Adm. Code 5705-3-03,1.0
Ohio Rule of Civil Procedure Rule 19,1.0
olin 2017,1.0
OPNAV 3710.T,1.0
Orlando Code § Sec. 8.02,
P 400-948,0.0
P-870235,0.0
pa corporate law 1554,1.0
Pa. C.S. § 5524,1.0
pc 21380,
pc 273a,
pc 277,
pc 278,
pen code 3051,1.0
Pen. Code,1.0
penal code § 17,1.0
penal code 1001,1.0
penal code 1237,1.0
penal code 1320,1.0
Penal Code 148,1.0
penal code 160,1.0
penal code 209,1.0
penal code 21310,1.0
penal code 245,1.0
penal code 288.3,1.0
Penal Code 29800,1.0
penal code 417,1.0
penal code 529,1.0
Penal Code 597,1.0
Penal Code 632,1.0
penal code 632,1.0
penal code 98,1.0
penal code section 368,1.0
penal code section 597,1.0
PENAL CODE SECTION 739,1.0
people v. calloway 2002 tinted windows,1.0
People v. Coleman,1.0
people v. jimmie smith,1.0
People v. Superior Court (Cheek),1.0
Pereira v. Sessions,1.0
performance 15(a) transaction-based compensation,1.0
PL 120.00,
pl 120.14,
pl 155.30,
PL 195.05,
PLCV2010-01153,0.0
PMCID: PMC5384833,0.0
prepetition fees and expenses + bankruptcy + chapter 11 + foreclosure,1.0
prob. code 15200,1.0
probate 15403,1.0
Probate Code 12002,1.0
probate code section 12201,1.0
probate code section 16000,1.0
prop 65,1.0
proposed judgment pursuant to CCP 998,1.0
