query,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,r_11,r_12,r_13,r_14,r_not
365(a),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
365(n),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
365(p),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
365(p),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
365(p)(1),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
368(a)(1)(G),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37(a)(5)(C),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37(b),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37(D),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3729,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38R,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39-10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
390,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
397(c),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3A:12(b),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3C1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3D printing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4 hours and 59 minutes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4-113,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4:10-3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4:11%2013cv%201300273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4:17-7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4:18-2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4:24-1(c),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4:42-9(b),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4:50-1(c),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4(c)(8),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4(h),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4(k)(1) 4(k)(2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40-3-55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
401(k),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
402A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
403,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
404.0035,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
404,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
404(a)(6),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
405(b),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
405(b),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
408.032,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
408.471,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
408,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4112.05(B)(1),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4123.90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
414(k),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
415(a)(4),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42 U.S.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42 U.S.C. section 1320a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42 U.S.C. section 1983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42 U.S.C. section 9609(d),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42 U.S.C. section1983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42 u.s.c. 12112,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42 u.s.c. 1983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42 U.S.C. 6291(1),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42 U.S.C. Sec. 1983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42 U.S.C.S. section 3604(f)(3)(B),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42 USC section 17935,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42 usc 1302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42 usc 1983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43 P.S. section 954(c),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43 U.S.C. 852a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
438-007-0015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
44 C.F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
44-53-370,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
44-7-14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
440.13(2)(b),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
440.13(2)(f),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
440,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
448.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
45 C.F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45(c)(2)(A),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
45(d)(3)(iv),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
45(f),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
450,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4507.07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
456.4-416,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46-11-503,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46:23-9.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46(f)(2)(b),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4615,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
469.413,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47 u.s.c. 227,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47-16-5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47.05.070,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
470.25(2)(d),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
472,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
474,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
481B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49 C.F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49 U.S.C. section 5124,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49 u.s.c. 14102(a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4905.02(A)(2),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4970,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4A:2-2.3(a)(1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4th factor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5 C.F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5 Cal. 5th,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5 U.S.C. Section 552(a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5 USC section 552,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5 vac 5-20-170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5-201,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5,7.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5:4-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.2.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.30B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5(g)(6),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50-h,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50(a),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
500.3113(c),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
501.165,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
503(b)(3)(D),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
508.010.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
509.050,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51.0076,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51.014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51.32.240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
512,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
515 U.S. 593,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52:14b-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52.219-14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52.246-12(i),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
523 U.S. 83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
523(a)(2)(A),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
523(a)(4),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
523(a)(6),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
529,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
529,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
530,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
530 So. 2d,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
530 u.s. 15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
531,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
537.225.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
54:10A-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
54(b),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
545,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
545.101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
548 S.W,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
549 S.W,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55-7-13d,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
55.01(a)(2),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
55.27(a)(6),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
550 S.W,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
550.1915,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5501.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5521,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
558.004(9),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
56(c),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
56(f),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
56(h),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
560.907,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
567,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
567 us 519,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
57.7(c),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5717.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5721.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
580d,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
581,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59.1-200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5th amendment self incrimination convicted civil trial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6-1112(1),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.1(b),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6(b)(1)(A),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60-1103(d),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60-2301,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60-456,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60-day,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60.02(f),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60(B),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60(b)(1),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60(B)(2),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60(B)(3),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
600.8031,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
600.8035,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
605.0410,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
605.0411,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
610.023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
615,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
62-3-3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
620.1304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
626.9541,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6308,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
64.2-1416,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
644,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64B16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
65(c),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
655.059,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
65589.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
659A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
66.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
68.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
69(a),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6A:16-7.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6A:9B-4.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6th amendment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7 Eleven,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7-16-9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7.1.6.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.1(B)(3),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.1(b)(3),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.1(b)(3),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
700,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
701.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
701.510,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
704(b),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
706,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
707,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
708(b)(6),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71-5-127,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
71-5-183,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
713.01(14),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
72(b)(3),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
722.23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
725.363,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
743.106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
743.365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
744.363,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
75.130,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
760,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7702,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
77q(a)(3),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
787 So.2d,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78u-4(c),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8 c.f,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8 U.S.C. section 1229a(b)(4)(B),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8 U.S.C. section 1324(a)(1)(A)(iii),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8 USC section 1327,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8-107(5),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8-k,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.01-184,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
801,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
803(21),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
803(8),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
811,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
82-62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
82.14.370,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
832,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
833,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
85.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
852.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
856,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
894,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
896,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9 and 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9 millimeter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9-11-34(c),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9:315.18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9(j),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
90.803(23),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
911,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
92-817,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9261-8842,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
93-10-045,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
93-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
96-030,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
98-382,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
98-410,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
984.01(3),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
99e,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
A motion under Fed. R. Civ. P. 59(e) also is appropriate if the court in the original judgment has failed to give relief on a certain claim on which it has found that the party is entitled to relief,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
A Sitting President%2019s Amenability to Indictment and Criminal Prosecution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"A Toyota %2018Fanboy,%2019 Data-Driven Testimony",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
A-88-167,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
a.b. 3418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
A.R.S. section 12-684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
A.R.S. section 13-1814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
A117.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AB 1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AB 375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ABA Formal Opinion 10-456 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ACCIDENTAL DEATH AND DISMEMBERMENT 90 DAYS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Act 68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"act of May 25, 1918",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ad cautelam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Adopted Dec. 17, 2007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
affidavit for support I-864 puerto rico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Aging2.0 LLC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
alkeon capital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"American Institute of Marine Underwriters Builder%2019s Risk Clauses (Feb. 8, 1979)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
an $8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
april 22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
arrest warrant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
article 10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
article 24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
article 40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
article 62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Article 78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
article 78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
article 81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
article 9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
article 97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
assembly bill 411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
attorney%2019s fees recoverable for tortious interference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
auction no. 31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"august 15, 2018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"August 3, 2018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
B-293344.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
B-400346,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B-401658,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Ballentine's Law Dictionary, 3rd Edition",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Baltimore in 1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bankruptcy code 1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Barth v. Deuel, 11 Colo. 503, 19 P. 471",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
blackstone alternative asset management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Board has long held that job titles and descriptions prepared by employers are not controlling; rather the Board looks to the authority actually possessed and the work actually performed by the alleged supervisor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Border Searches of Electronic Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Brown, DICTIONARY OF MARINE INSURANCE TERMS AND CLAUSES (Whetherby & Co. 5th ed. 1989)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
burden is on the moving party; injunction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Business & Professions Code section 7208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Business Law Section 349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
but only if the offense was committed in the %2018coverage territory%2019 during the policy period,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
by handing a copy service 402 leave at door leave at residence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
by midnight one (1) week prior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C-00945488,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C-31-10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C-570-913,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"c.231, section 60B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C.A. No. 11693-CB delaware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C.A.R. 27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C.C.P. section 877.6(a)(2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CA Public Resources Code 42355 & Amazon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
caci 3926,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cal Family Law section 341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cal Lab Code section 233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cal Lab. Code 1400 Cal Labor Code 1400 California WARN Cal-WARN CalWARN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cal. Rev. & Tax Code section 17041(a),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
california code 2019.210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
california consumer privacy act of 2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
California Jurisprudence 3d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
canal act of 1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Carlos Avalos Mendez A074-332-332 2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Carlos Avalos Mendez A074-332-332 2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cases from NYLJ (ALM) from 1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cause for termination of employment under fixed term employment contract,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
certificacion 30 maquinas expendedoras universidad de puerto rico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Certified contractor ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cfr 18.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
